R package version: 0.0-39
Summary type: mean
Test type: t-test
x-axis treatment: 30
x-axis medium: SDM_rhlk_CTGNH
x-axis screen ID: QFA0018
x-axis screen name: lyp1_HLN
x-axis libraries: SDLV4_384
x-axis client: MGD
x-axis user: APB
x-axis date: 2013/07/23
x-axis PI: DAL
x-axis condition: SDM_rhlk_CTGNH
x-axis inoculation type: CONC
x-axis fitness definition: MDRMDP
y-axis treatment: 30
y-axis medium: SDM_rhlk_CTGNH
y-axis screen ID: QFA0012
y-axis screen name: cdc2-2
y-axis libraries: SDLV4_384
y-axis client: DAL
y-axis user: MGD
y-axis date: 2013/06/24
y-axis PI: DAL
y-axis condition: SDM_rhlk_CTGNH
y-axis inoculation type: CONC
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YDR191W	HST4	0.461712	0.999261	-6.76371	49.3068	92.7255	4.53823	12.6222	8	8	t-test	E
YFL008W	SMC1	0.258169	0.999261	-6.74447	32.0949	64.2298	2.07425	8.59267	8	8	t-test	E
YGL099W	LSG1	0.346546	0.999261	-6.74047	39.0101	75.6592	2.47137	10.4587	8	8	t-test	E
YLR401C	DUS3	0.530957	0.999261	-6.72859	59.2439	109.101	5.08293	15.0068	8	8	t-test	E
YNL062C	GCD10	0.37373	0.999261	-6.72474	40.5123	78.1174	3.32999	10.6286	8	8	t-test	E
YFR039C	OSW7	0.475679	0.999261	-6.71467	48.4316	91.1972	5.46831	12.113	8	8	t-test	E
YGL145W	TIP20	0.172544	0.999261	-6.71035	29.8259	60.4212	2.35266	6.55686	8	8	t-test	E
YOR160W	MTR10	0.321395	0.999261	-6.70317	36.4223	71.3179	2.40419	9.8049	8	8	t-test	E
YNL039W	BDP1	0.330603	0.999261	-6.70122	35.7105	70.1376	2.5098	9.96976	8	8	t-test	E
YDR156W	RPA14	0.434625	0.999261	-6.67611	47.3798	89.3941	3.33331	12.3726	8	8	t-test	E
YNL124W	NAF1	0.348672	0.999261	-6.67297	34.9393	68.8155	2.57239	10.3412	8	8	t-test	E
YNL162W	RPL42A	0.214731	0.999261	-6.65942	37.2476	72.6105	2.92336	7.18742	16	16	t-test	E
YPL233W	NSL1	0.47601	0.999261	-6.65808	46.9801	88.7032	3.99415	13.3361	8	8	t-test	E
YNL113W	RPC19	0.300022	0.999261	-6.65478	34.5465	68.1358	2.16714	9.34522	8	8	t-test	E
YJL195C	YJL195C	0.339295	0.999261	-6.6468	33.7306	66.7734	2.64773	10.0147	8	8	t-test	E
YIR023W	DAL81	0.452345	0.999261	-6.64444	49.8131	93.3656	5.80234	10.4819	8	8	t-test	E
YKL023W	YKL023W	0.437358	0.999261	-6.63254	46.7734	88.3191	3.51635	12.2485	8	8	t-test	E
YJL015C	YJL015C	0.370597	0.999261	-6.63067	35.9003	70.3348	3.16214	10.4793	8	8	t-test	E
YJL085W	EXO70	0.381939	0.999261	-6.62705	40.1137	77.2967	2.0733	11.3617	8	8	t-test	E
YIL063C	YRB2	0.263742	0.999261	-6.60868	34.5362	68.0426	1.5624	8.73637	8	8	t-test	E
YBR157C	ICS2	0.400569	0.999261	-6.60373	44.3527	84.2683	4.76559	9.80308	8	8	t-test	E
YKL059C	MPE1	0.309381	0.999261	-6.59409	35.1046	68.9584	2.12727	9.48368	8	8	t-test	E
YLR424W	SPP382	0.34322	0.999261	-6.58696	34.3565	67.7095	2.7193	9.96594	8	8	t-test	E
YER043C	SAH1	0.266969	0.999261	-6.58297	32.9946	65.4508	2.11027	8.53143	8	8	t-test	E
YKL022C	CDC16	0.297757	0.999261	-6.57443	36.8956	71.8878	1.90598	9.28892	8	8	t-test	E
YOR294W	RRS1	0.436391	0.999261	-6.56723	44.0628	83.7285	3.5388	12.0576	8	8	t-test	E
YJL074C	SMC3	0.365182	0.999261	-6.55711	38.0392	73.7504	3.04197	10.2751	8	8	t-test	E
YLR277C	YSH1	0.286012	0.999261	-6.55128	34.0345	67.1181	1.13859	9.24981	8	8	t-test	E
YKL198C	PTK1	0.0263793	0.996286	-6.54295	43.598	82.9196	1.52129	4.08065	56	56	t-test	E
YKL012W	PRP40	0.308396	0.999261	-6.54281	34.0285	67.094	1.82095	9.51335	8	8	t-test	E
YPL093W	NOG1	0.360302	0.999261	-6.54194	37.4601	72.7676	2.9965	10.1475	8	8	t-test	E
YDL012C	YDL012C	0.0549609	0.999261	-6.53874	39.0137	75.3315	2.06142	4.40567	56	56	t-test	E
YER111C	SWI4	0.408851	0.999261	-6.53845	42.3032	80.7711	5.1528	9.41085	8	8	t-test	E
YBR124W	YBR124W	0.396075	0.999261	-6.5347	40.9368	78.5051	3.26378	10.9404	8	8	t-test	E
YDR097C	MSH6	0.435051	0.999261	-6.53317	39.1476	75.5438	2.80612	12.3789	8	8	t-test	E
YGR158C	MTR3	0.389384	0.999261	-6.52747	39.6415	76.3512	3.45969	10.5886	8	8	t-test	E
YDL240W	LRG1	0.459407	0.999261	-6.5228	45.2029	85.5405	5.07286	11.3869	8	8	t-test	E
YBR195C	MSI1	0.533827	0.999261	-6.51109	44.6863	84.6668	8.435	9.39774	8	8	t-test	E
YGR055W	MUP1	0.332955	0.999261	-6.51083	34.5388	67.8851	2.67171	9.6069	8	8	t-test	E
YOR326W	MYO2	0.344627	0.999261	-6.5052	35.1119	68.8236	2.8027	9.80394	8	8	t-test	E
YOR244W	ESA1	0.326414	0.999261	-6.49461	34.7366	68.1854	2.79295	9.34041	8	8	t-test	E
YBR215W	HPC2	0.463236	0.999261	-6.48232	48.6872	91.2356	5.8754	10.3723	8	8	t-test	E
YBR060C	ORC2	0.36231	0.999261	-6.47093	37.5412	72.7843	2.18706	10.5217	8	8	t-test	E
YPL255W	BBP1	0.434216	0.999261	-6.46614	40.9107	78.3486	3.51292	11.7824	8	8	t-test	E
YNL151C	RPC31	0.306184	0.999261	-6.4658	35.4589	69.3323	2.44699	9.03404	8	8	t-test	E
YEL025C	YEL025C	0.539608	0.999261	-6.46579	57.3673	105.563	7.49352	11.6425	8	8	t-test	E
YBL004W	UTP20	0.270631	0.999261	-6.4527	33.2737	65.6968	1.68793	8.61227	8	8	t-test	E
YPR193C	HPA2	0.519038	0.999261	-6.44943	50.6639	94.4501	5.63987	13.0979	8	8	t-test	E
YKL014C	URB1	0.210458	0.999261	-6.44642	33.6138	66.2489	1.00801	7.62042	8	8	t-test	E
YOR149C	SMP3	0.368201	0.999261	-6.44112	36.7891	71.4912	3.13546	10.0703	8	8	t-test	E
YLR387C	REH1	0.0428654	0.999261	-6.43922	43.3029	82.2601	1.89059	4.14638	56	56	t-test	E
YOL010W	RCL1	0.308404	0.999261	-6.43848	34.4283	67.5827	2.14761	9.2036	8	8	t-test	E
YPL020C	ULP1	0.564694	0.999261	-6.43275	58.966	108.152	4.98231	15.8813	8	8	t-test	E
YPR169W	JIP5	0.464107	0.999261	-6.42996	43.8398	83.1328	3.57632	12.6505	8	8	t-test	E
YKR071C	DRE2	0.350249	0.999261	-6.41962	35.4632	69.263	1.85605	10.2724	8	8	t-test	E
YNL172W	APC1	0.364954	0.999261	-6.41701	37.1978	72.1272	2.62388	10.2698	8	8	t-test	E
YGL065C	ALG2	0.348675	0.999261	-6.41127	36.9141	71.6485	2.96346	9.62791	8	8	t-test	E
YJR060W	CBF1	0.331525	0.999261	-6.40526	39.357	75.6786	2.76441	9.32867	8	8	t-test	E
YOL146W	PSF3	0.144593	0.999261	-6.40347	34.4065	67.4887	1.87057	6.27839	16	16	t-test	E
YCL004W	PGS1	0.389975	0.999261	-6.39977	39.4569	75.8347	4.16744	9.68721	8	8	t-test	E
YLR145W	RMP1	0.253855	0.999261	-6.39067	34.5192	67.654	1.95611	8.05799	8	8	t-test	E
YMR134W	ERG29	0.357423	0.999261	-6.38533	39.0638	75.1608	2.67702	9.98922	8	8	t-test	E
YOR359W	VTS1	0.332881	0.999261	-6.36422	40.5031	77.506	2.96147	9.14959	8	8	t-test	E
YPR005C	HAL1	0.397347	0.999261	-6.35108	42.785	81.2579	4.28858	9.67438	8	8	t-test	E
YGL233W	SEC15	0.369945	0.999261	-6.3465	38.7131	74.5165	2.26261	10.456	8	8	t-test	E
YJR154W	YJR154W	0.0391779	0.999261	-6.3448	43.5247	82.4707	1.78183	4.06563	56	56	t-test	E
YAL025C	MAK16	0.295435	0.999261	-6.33827	34.7583	67.9627	1.96988	8.84636	8	8	t-test	E
YDL001W	RMD1	0.438299	0.999261	-6.33376	44.7774	84.5241	4.38757	10.8735	8	8	t-test	E
YJL125C	GCD14	0.531107	0.999261	-6.29775	34.6988	67.7973	1.0479	15.7335	8	8	t-test	E
YML010W	SPT5	0.399122	0.999261	-6.29575	40.2734	77.0129	2.31156	11.0985	8	8	t-test	E
YNL137C	NAM9	0.344202	0.999261	-6.29264	35.1153	68.4776	2.5815	9.55425	8	8	t-test	E
YPL156C	PRM4	0.0309202	0.999261	-6.28063	41.5221	79.0529	1.68918	3.83572	56	56	t-test	E
YBR236C	ABD1	0.46822	0.999261	-6.27318	45.6188	85.8154	4.83189	11.3362	8	8	t-test	E
YJL087C	TRL1	0.382652	0.999261	-6.25899	38.1402	73.4244	2.65857	10.413	8	8	t-test	E
YCL052C	PBN1	0.409148	0.999261	-6.24636	42.2237	80.1565	4.24048	9.86033	8	8	t-test	E
YNR017W	TIM23	0.337757	0.999261	-6.24538	37.096	71.675	2.74372	9.21175	8	8	t-test	E
YEL032W	MCM3	0.210548	0.999261	-6.24282	37.0392	71.5769	2.21736	7.12086	16	16	t-test	E
YJL023C	PET130	0.021934	0.891299	-6.23538	41.4995	78.9407	1.45592	3.71313	56	56	t-test	E
YDR013W	PSF1	0.293409	0.999261	-6.22688	34.5545	67.4415	1.85173	8.68607	8	8	t-test	E
YNL286W	CUS2	0.536144	0.999261	-6.21894	53.7453	99.1648	5.75906	13.0762	8	8	t-test	E
YMR013C	SEC59	0.469027	0.999261	-6.21731	44.227	83.4214	4.22479	11.8144	8	8	t-test	E
YMR268C	PRP24	0.421155	0.999261	-6.21548	40.3125	76.9447	3.11016	11.1139	8	8	t-test	E
YER125W	RSP5	0.312323	0.999261	-6.21376	35.1389	68.3863	2.10751	8.95053	8	8	t-test	E
YML023C	NSE5	0.284885	0.999261	-6.2052	32.0277	63.227	2.32903	8.2208	8	8	t-test	E
YJR141W	YJR141W	0.325947	0.999261	-6.19566	35.0874	68.2712	2.75017	8.84006	8	8	t-test	E
YMR061W	RNA14	0.197252	0.999261	-6.18432	37.169	71.6947	2.14782	6.82907	16	16	t-test	E
YKL045W	PRI2	0.392537	0.999261	-6.15993	39.5541	75.5987	2.8493	10.3675	8	8	t-test	E
YGR251W	NOP19	0.368282	0.999261	-6.14191	37.2266	71.7198	2.30917	10.0199	8	8	t-test	E
YLR195C	NMT1	0.270455	0.999261	-6.13105	33.5939	65.6944	1.64875	8.1615	8	8	t-test	E
YKR011C	YKR011C	0.51601	0.999261	-6.12507	52.806	97.4563	4.76524	12.9027	8	8	t-test	E
YHR030C	SLT2	0.485819	0.999261	-6.11371	43.6158	82.2393	5.00823	11.394	8	8	t-test	E
YOR361C	PRT1	0.372627	0.999261	-6.0979	36.5386	70.5093	2.6009	9.88596	8	8	t-test	E
YKL182W	FAS1	0.358563	0.999261	-6.0902	33.8039	65.9741	2.45738	9.61101	8	8	t-test	E
YLR418C	CDC73	0.315012	0.999261	-6.07354	33.8307	65.991	2.51016	8.54638	8	8	t-test	E
YLL011W	SOF1	0.540316	0.999261	-6.07079	33.4534	65.3624	1.64491	15.4059	8	8	t-test	E
YJR061W	YJR061W	0.429135	0.999261	-6.06248	43.2896	81.615	3.72279	10.5605	8	8	t-test	E
YNL026W	SAM50	0.375091	0.999261	-6.06037	34.6737	67.3632	2.32008	10.0317	8	8	t-test	E
YBL097W	BRN1	0.292507	0.999261	-6.05914	32.3929	63.5895	2.37888	8.12082	8	8	t-test	E
YGR030C	POP6	0.391097	0.999261	-6.02821	39.0654	74.5727	2.30011	10.3807	8	8	t-test	E
YPR044C	OPI11	0.203675	0.999261	-6.0271	27.0327	54.6721	1.78435	6.68638	8	8	t-test	E
YOR272W	YTM1	0.360206	0.999261	-6.02338	34.8724	67.6306	2.59475	9.44716	8	8	t-test	E
YOR070C	GYP1	0.382045	0.999261	-6.02182	37.4806	71.9413	1.80232	10.3578	8	8	t-test	E
YDR246W	TRS23	0.184876	0.999261	-6.01891	35.8087	69.1717	2.04099	6.44858	16	16	t-test	E
YPR186C	PZF1	0.366301	0.999261	-6.00041	35.2854	68.2758	2.5426	9.58363	8	8	t-test	E
YLR397C	AFG2	0.325047	0.999261	-5.99633	35.3983	68.4556	1.35555	9.17455	8	8	t-test	E
YJL010C	NOP9	0.35564	0.999261	-5.99155	35.2855	68.2612	2.69701	9.21338	8	8	t-test	E
YOR174W	MED4	0.491309	0.999261	-5.99113	46.8963	87.4616	3.62546	12.5085	8	8	t-test	E
YNL163C	RIA1	0.421132	0.999261	-5.98377	39.7965	75.7084	2.77858	10.8319	8	8	t-test	E
YGR140W	CBF2	0.36909	0.999261	-5.97875	38.3601	73.3246	2.27516	9.75907	8	8	t-test	E
YOR218C	YOR218C	0.161528	0.999261	-5.97861	34.7326	67.3255	1.56693	6.28737	16	16	t-test	E
YJL133W	MRS3	0.443342	0.999261	-5.97771	46.8427	87.3508	3.76051	10.7744	8	8	t-test	E
YER006W	NUG1	0.225666	0.999261	-5.95173	31.4797	61.9015	1.36612	7.17825	8	8	t-test	E
YIL140W	AXL2	0.536208	0.999261	-5.94542	50.9777	94.1355	4.94089	13.0884	8	8	t-test	E
YPL228W	CET1	0.37487	0.999261	-5.94396	36.8197	70.7196	2.75751	9.55223	8	8	t-test	E
YNL240C	NAR1	0.441791	0.999261	-5.94324	41.7132	78.811	3.09751	11.1418	8	8	t-test	E
YML015C	TAF11	0.34794	0.999261	-5.9413	33.7914	65.7073	1.41624	9.559	8	8	t-test	E
YCR052W	RSC6	0.320563	0.999261	-5.93165	34.686	67.1707	2.1633	8.63928	8	8	t-test	E
YDR464W	SPP41	0.311982	0.999261	-5.92928	35.4114	68.3665	2.04481	8.51639	8	8	t-test	E
YOR217W	RFC1	0.439088	0.999261	-5.92631	40.3036	76.4519	3.15078	10.9893	8	8	t-test	E
YNR054C	ESF2	0.538779	0.999261	-5.91887	48.5265	90.0381	4.73114	13.3139	8	8	t-test	E
YPL158C	AIM44	0.329403	0.999261	-5.89971	38.9417	74.1557	1.73114	8.97894	8	8	t-test	E
YMR197C	VTI1	0.422592	0.999261	-5.88342	38.1448	72.8109	2.81697	10.6396	8	8	t-test	E
YOR176W	HEM15	0.393434	0.999261	-5.87715	35.4672	68.3725	2.63883	9.96334	8	8	t-test	E
YDR087C	RRP1	0.510359	0.999261	-5.87484	30.4321	60.042	1.72692	13.7754	8	8	t-test	E
YGR080W	TWF1	0.461163	0.999261	-5.85826	44.0086	82.4664	4.57113	10.2714	8	8	t-test	E
YBR278W	DPB3	0.509828	0.999261	-5.85443	46.2785	86.214	4.63067	12.0148	8	8	t-test	E
YGR174C	CBP4	0.425232	0.999261	-5.84143	41.669	78.5696	4.00712	9.66204	8	8	t-test	E
YBR080C	SEC18	0.404727	0.999261	-5.84055	39.0424	74.2244	1.99056	10.5034	8	8	t-test	E
YDL153C	SAS10	0.242469	0.999261	-5.83683	32.7305	63.7801	1.2021	7.38594	8	8	t-test	E
YOR373W	NUD1	0.439532	0.999261	-5.83572	40.8442	77.1961	2.95678	10.9287	8	8	t-test	E
YPL105C	SYH1	0.431453	0.999261	-5.83379	45.101	84.2326	3.91404	9.9285	8	8	t-test	E
YOR148C	SPP2	0.361392	0.999261	-5.83182	33.9893	65.8535	2.46241	9.20474	8	8	t-test	E
YGR013W	SNU71	0.382962	0.999261	-5.82503	36.9522	70.7421	2.77293	9.51299	8	8	t-test	E
YNR046W	TRM112	0.387744	0.999261	-5.82186	39.3056	74.6287	2.8362	9.58358	8	8	t-test	E
YFL017C	GNA1	0.26361	0.999261	-5.81892	31.883	62.349	2.55154	7.01518	8	8	t-test	E
YLR233C	EST1	0.0461128	0.999261	-5.80663	43.1868	81.0219	1.74982	3.77531	56	56	t-test	E
YLR132C	USB1	0.419293	0.999261	-5.80508	39.6086	75.102	3.1641	10.1497	8	8	t-test	E
YLR438C-A	LSM3	0.321994	0.999261	-5.79911	36.5453	70.0264	2.03018	8.52103	8	8	t-test	E
YLR005W	SSL1	0.333132	0.999261	-5.79232	34.9838	67.4327	1.71525	8.88719	8	8	t-test	E
YJR084W	CSN12	0.439436	0.999261	-5.78733	40.3718	76.3349	3.86532	10.1108	8	8	t-test	E
YPL272C	PBI1	0.414935	0.999261	-5.78488	40.8457	77.1146	4.22638	8.96302	8	8	t-test	E
YFR002W	NIC96	0.466885	0.999261	-5.78437	40.865	77.1456	2.9731	11.6198	8	8	t-test	E
YBL075C	SSA3	0.539628	0.999261	-5.77135	47.2922	87.7529	5.42692	12.2004	8	8	t-test	E
YMR105C	PGM2	0.0583144	0.999261	-5.75216	43.5991	81.6137	1.78492	3.99523	56	56	t-test	E
YMR294W	JNM1	0.437442	0.999261	-5.75214	39.0935	74.1627	3.80441	10.0236	8	8	t-test	E
YML043C	RRN11	0.327199	0.999261	-5.74418	36.0419	69.103	2.06737	8.5194	8	8	t-test	E
YER002W	NOP16	0.480284	0.999261	-5.74359	44.2608	82.6939	3.41347	11.6664	8	8	t-test	E
YKL195W	MIA40	0.284385	0.999261	-5.71865	33.5693	64.9717	1.58675	7.85323	8	8	t-test	E
YMR166C	YMR166C	0.381235	0.999261	-5.7139	37.3036	71.1395	2.84939	9.19918	8	8	t-test	E
YDL014W	NOP1	0.281927	0.999261	-5.70527	32.8915	63.8287	1.71391	7.73135	8	8	t-test	E
YDR190C	RVB1	0.486915	0.999261	-5.70294	41.1138	77.4224	3.76909	11.5229	8	8	t-test	E
YPL243W	SRP68	0.39374	0.999261	-5.69973	37.7296	71.8204	3.06992	9.31883	8	8	t-test	E
YGR245C	SDA1	0.311592	0.999261	-5.69614	36.1259	69.1624	1.20014	8.47456	8	8	t-test	E
YBR077C	SLM4	0.450682	0.999261	-5.69147	49.7359	91.662	4.07047	10.0304	8	8	t-test	E
YOR145C	PNO1	0.524982	0.999261	-5.68752	47.2133	87.4838	3.51108	13.0271	8	8	t-test	E
YBR110W	ALG1	0.375043	0.999261	-5.68698	37.2324	70.9771	2.68215	9.11399	8	8	t-test	E
YNL141W	AAH1	0.548896	0.999261	-5.67984	24.1647	49.3548	4.64785	13.1152	8	8	t-test	E
YNR038W	DBP6	0.411842	0.999261	-5.67777	38.5522	73.1445	3.04548	9.76353	8	8	t-test	E
YGR114C	YGR114C	0.317785	0.999261	-5.67636	34.5184	66.4713	1.46477	8.48133	8	8	t-test	E
YMR131C	RRB1	0.400624	0.999261	-5.66675	38.3062	72.7195	2.69283	9.69302	8	8	t-test	E
YLR430W	SEN1	0.415664	0.999261	-5.64645	39.2415	74.2326	2.59863	10.0926	8	8	t-test	E
YOR054C	VHS3	0.367205	0.999261	-5.64369	39.2125	74.1801	3.06706	8.54743	8	8	t-test	E
YKR028W	SAP190	0.381212	0.999261	-5.63706	41.0632	77.2297	3.50449	8.47422	8	8	t-test	E
YNR016C	ACC1	0.372508	0.999261	-5.63484	38.6827	73.2893	2.62668	8.99162	8	8	t-test	E
YGL175C	SAE2	0.515559	0.999261	-5.6298	44.8343	83.4541	5.29398	10.8482	8	8	t-test	E
YEL042W	GDA1	0.436046	0.999261	-5.62108	42.6777	79.8733	3.70259	9.76792	8	8	t-test	E
YGL047W	ALG13	0.387658	0.999261	-5.61548	37.4911	71.2868	3.52662	8.5747	8	8	t-test	E
YNL244C	SUI1	0.505099	0.999261	-5.61192	45.3973	84.3556	3.42027	12.1687	8	8	t-test	E
YOL077C	BRX1	0.38567	0.999261	-5.60455	36.4877	69.6093	2.84911	9.09124	8	8	t-test	E
YER021W	RPN3	0.303961	0.999261	-5.60284	32.8965	63.6675	2.24219	7.70844	8	8	t-test	E
YDR434W	GPI17	0.299719	0.999261	-5.59731	34.5463	66.3868	2.11266	7.69633	8	8	t-test	E
YLR105C	SEN2	0.380549	0.999261	-5.58431	36.3384	69.329	1.75416	9.53981	8	8	t-test	E
YMR301C	ATM1	0.408296	0.999261	-5.58277	37.3582	71.0129	2.8188	9.63293	8	8	t-test	E
YPR179C	HDA3	0.268759	0.999261	-5.57973	6.54743	20.0551	2.36587	6.89244	8	8	t-test	E
YCL025C	AGP1	0.48658	0.999261	-5.57376	47.1696	87.2233	3.66041	11.2692	8	8	t-test	E
YJL047C	RTT101	0.356101	0.999261	-5.56138	35.8427	68.4713	2.74878	8.38652	8	8	t-test	E
YOR204W	DED1	0.395396	0.999261	-5.55036	35.0429	67.1303	2.55862	9.41596	8	8	t-test	E
YMR314W	PRE5	0.474122	0.999261	-5.54408	17.6779	38.403	4.46899	10.2439	16	16	t-test	E
YPR161C	SGV1	0.429071	0.999261	-5.54224	35.585	68.0134	2.74224	10.1381	8	8	t-test	E
YBL054W	TOD6	0.458166	0.999261	-5.53385	44.4013	82.5794	4.43954	9.45939	8	8	t-test	E
YEL002C	WBP1	0.290205	0.999261	-5.52413	32.0447	62.1288	2.04509	7.43686	8	8	t-test	E
YDR498C	SEC20	0.341747	0.999261	-5.52105	34.1539	65.6117	2.75355	7.98596	8	8	t-test	E
YLR457C	NBP1	0.466188	0.999261	-5.50832	40.3317	75.8072	3.09188	10.8804	8	8	t-test	E
YKL095W	YJU2	0.364363	0.999261	-5.50827	34.1377	65.5639	2.37234	8.73143	8	8	t-test	E
YGR186W	TFG1	0.354188	0.999261	-5.50375	34.6715	66.4391	1.87361	8.77044	8	8	t-test	E
YLR452C	SST2	0.530128	0.999261	-5.48252	50.8865	93.2192	5.06276	11.2874	8	8	t-test	E
YMR276W	DSK2	0.571317	0.999261	-5.47852	53.4952	97.5268	4.90449	13.2681	8	8	t-test	E
YLR274W	MCM5	0.345645	0.999261	-5.46968	34.5731	66.2201	2.30853	8.29542	8	8	t-test	E
YOL034W	SMC5	0.407748	0.999261	-5.46693	35.8694	68.3593	2.6702	9.47935	8	8	t-test	E
YER045C	ACA1	0.477483	0.999261	-5.46651	45.3546	84.0445	3.66851	10.6952	8	8	t-test	E
YGR282C	BGL2	0.517283	0.999261	-5.44955	46.7206	86.2755	4.20547	11.5583	8	8	t-test	E
YMR176W	ECM5	0.0684417	0.999261	-5.44943	43.261	80.5541	1.7497	3.94572	56	56	t-test	E
YJL026W	RNR2	0.412372	0.999261	-5.44003	39.0009	73.4933	1.92283	9.93566	8	8	t-test	E
YOR329C	SCD5	0.376671	0.999261	-5.43063	33.8001	64.8772	2.32686	8.8882	8	8	t-test	E
YBR192W	RIM2	0.262535	0.999261	-5.4231	30.8977	60.0649	2.45817	6.44776	8	8	t-test	E
YER016W	BIM1	0.483678	0.999261	-5.42185	44.3437	82.2988	5.1891	9.03547	8	8	t-test	E
YGR050C	YGR050C	0.533233	0.999261	-5.41471	45.5323	84.2528	4.84094	11.4545	8	8	t-test	E
YOL066C	RIB2	0.540508	0.999261	-5.40296	43.888	81.5141	4.13241	12.3802	8	8	t-test	E
YBR252W	DUT1	0.301203	0.999261	-5.39388	31.3747	60.8053	1.95253	7.49324	8	8	t-test	E
YDL164C	CDC9	0.427859	0.999261	-5.39279	38.8046	73.0906	2.99662	9.60994	8	8	t-test	E
YPR107C	YTH1	0.540423	0.999261	-5.39234	44.3075	82.1902	3.27482	12.9497	8	8	t-test	E
YOR048C	RAT1	0.598789	0.999261	-5.38964	35.57	67.7363	2.77378	15.6278	8	8	t-test	E
YPR110C	RPC40	0.517703	0.999261	-5.38935	45.3343	83.8834	3.56022	11.9282	8	8	t-test	E
YLL019C	KNS1	0.0574235	0.999261	-5.38731	38.4704	72.5289	1.79979	3.55726	56	56	t-test	E
YAL032C	PRP45	0.246398	0.999261	-5.37417	32.1367	62.0329	0.885877	6.92546	8	8	t-test	E
YHR118C	ORC6	0.364579	0.999261	-5.3584	38.1518	71.9542	2.22748	8.54654	8	8	t-test	E
YPL001W	HAT1	0.0281941	0.999261	-5.35486	39.4114	74.0313	1.36423	3.27288	56	56	t-test	E
YOL021C	DIS3	0.43894	0.999261	-5.35144	38.3656	72.2962	3.43899	9.45901	8	8	t-test	E
YGL055W	OLE1	0.47835	0.999261	-5.3425	40.3928	75.634	2.82177	11.0209	8	8	t-test	E
YPR035W	GLN1	0.425281	0.999261	-5.33647	40.2589	75.4026	2.9581	9.44782	8	8	t-test	E
YPL016W	SWI1	0.426056	0.999261	-5.32967	36.9925	69.9895	2.64138	9.6699	8	8	t-test	E
YBR092C	PHO3	0.490928	0.999261	-5.31122	46.1777	85.1489	4.38728	10.0356	8	8	t-test	E
YNL282W	POP3	0.502829	0.999261	-5.30685	37.5057	70.8005	3.15489	11.4854	8	8	t-test	E
YLR298C	YHC1	0.393091	0.999261	-5.297	34.6192	66.0107	2.56827	8.85124	8	8	t-test	E
YOR116C	RPO31	0.452671	0.999261	-5.28918	37.6647	71.0342	3.19666	9.90008	8	8	t-test	E
YGL194C	HOS2	0.457891	0.999261	-5.28814	41.2123	76.8992	4.09662	9.20189	8	8	t-test	E
YMR141C	YMR141C	0.502505	0.999261	-5.28069	45.4103	83.8293	3.90777	10.8305	8	8	t-test	E
YDR032C	PST2	0.373314	0.999261	-5.27226	38.7357	72.7773	2.7822	8.19217	8	8	t-test	E
YPL160W	CDC60	0.55207	0.999261	-5.27053	44.6241	82.5123	3.49292	12.9161	8	8	t-test	E
YLR257W	YLR257W	0.624839	0.999261	-5.26612	56.7547	102.566	6.24755	13.9804	8	8	t-test	E
YKL078W	DHR2	0.415336	0.999261	-5.25066	36.6979	69.3716	2.57297	9.28129	8	8	t-test	E
YER005W	YND1	0.488549	0.999261	-5.24124	46.8937	86.2172	4.22123	9.94057	8	8	t-test	E
YKL176C	LST4	0.404851	0.999261	-5.22993	39.6472	74.2148	2.84511	8.79372	8	8	t-test	E
YDR050C	TPI1	0.430848	0.999261	-5.2279	39.4794	73.9338	3.05344	9.28029	8	8	t-test	E
YBR245C	ISW1	0.51581	0.999261	-5.22487	46.9401	86.2669	4.12657	10.942	8	8	t-test	E
YNL222W	SSU72	0.395893	0.999261	-5.22222	34.2312	65.2453	2.36752	8.89501	8	8	t-test	E
YJL107C	YJL107C	0.57218	0.999261	-5.21961	46.1569	84.963	5.34602	11.9845	8	8	t-test	E
YML026C	RPS18B	0.475004	0.999261	-5.21614	43.453	80.4858	3.3139	10.2807	8	8	t-test	E
YLR286C	CTS1	0.629472	0.999261	-5.20942	57.1486	103.123	4.64683	15.525	8	8	t-test	E
YDL055C	PSA1	0.286103	0.999261	-5.20843	31.4983	60.7031	2.36913	6.62309	8	8	t-test	E
YLR242C	ARV1	0.466715	0.999261	-5.18049	44.0935	81.486	2.46879	10.5116	8	8	t-test	E
YIR039C	YPS6	0.038303	0.999261	-5.17218	41.1972	76.6825	1.22728	3.52409	56	56	t-test	E
YIR022W	SEC11	0.377349	0.999261	-5.14244	35.0958	66.5432	1.77045	8.65359	8	8	t-test	E
YDR331W	GPI8	0.360277	0.999261	-5.1409	33.5545	63.9919	2.63143	7.77011	8	8	t-test	E
YDL208W	NHP2	0.330369	0.999261	-5.1347	30.9102	59.6087	1.60807	7.78995	8	8	t-test	E
YPL209C	IPL1	0.59263	0.999261	-5.13187	49.1169	89.7129	4.49205	13.4864	8	8	t-test	E
YFL046W	FMP32	0.57501	0.999261	-5.12984	50.9439	92.731	4.64496	12.5386	8	8	t-test	E
YMR206W	YMR206W	0.120635	0.999261	-5.11097	43.8441	80.9586	2.13448	4.08986	56	56	t-test	E
