R package version: 0.0-39
Summary type: mean
Test type: t-test
x-axis treatment: 30
x-axis medium: SDM_rhlk_CTGNH
x-axis screen ID: QFA0018
x-axis screen name: lyp1_HLN
x-axis libraries: SDLV4_384
x-axis client: MGD
x-axis user: APB
x-axis date: 2013/07/23
x-axis PI: DAL
x-axis condition: SDM_rhlk_CTGNH
x-axis inoculation type: CONC
x-axis fitness definition: MDRMDP
y-axis treatment: 28
y-axis medium: SDM_rhlk_CTGNH
y-axis screen ID: QFA0015
y-axis screen name: cdc13-1_DIL
y-axis libraries: SDLV4_384
y-axis client: DJW
y-axis user: APB
y-axis date: 2013/06/10
y-axis PI: 
y-axis condition: SDM_rhlk_CTGNH
y-axis inoculation type: 
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YML015C	TAF11	0.453242	0.727657	-8.15916	36.7224	65.7073	8.29842	9.559	8	8	t-test	E
YML043C	RRN11	0.273238	0.567485	-8.15732	39.0436	69.103	4.10223	8.5194	8	8	t-test	E
YKR029C	SET3	0.626632	0.842206	-8.1515	53.6128	90.424	14.3945	11.1087	8	8	t-test	E
YNL045W	LAP2	0.453373	0.727657	-8.13223	49.7161	84.6909	7.19686	11.2789	8	8	t-test	E
YDR444W	YDR444W	0.333921	0.630099	-8.11559	38.8629	68.7773	6.26242	7.51696	8	8	t-test	E
YOR026W	BUB3	0.272628	0.566464	-8.11199	31.4692	57.9475	4.8982	7.53063	8	8	t-test	E
YLR280C	YLR280C	0.582301	0.813867	-8.09594	43.5306	75.5821	12.6483	9.66677	8	8	t-test	E
YOR119C	RIO1	0.331832	0.627788	-8.09465	44.052	76.3436	3.69655	10.3192	8	8	t-test	E
YMR200W	ROT1	0.335719	0.631958	-8.07534	38.2518	67.8237	3.808	10.3229	8	8	t-test	E
YML125C	PGA3	0.360425	0.65492	-8.03393	39.425	69.4807	6.11862	8.63041	8	8	t-test	E
YER139C	RTR1	0.519977	0.774375	-8.01266	39.806	70.0073	10.96	7.16109	8	8	t-test	E
YDL235C	YPD1	0.298488	0.594011	-8.01014	31.3817	57.6704	5.99024	6.33598	8	8	t-test	E
YPL166W	ATG29	0.544431	0.788688	-8.00004	54.238	91.1176	9.70535	12.3783	8	8	t-test	E
YMR147W	YMR147W	0.335311	0.631482	-7.98845	40.1123	70.4203	5.60282	8.37226	8	8	t-test	E
YPR197C	YPR197C	0.497757	0.758787	-7.97846	49.4553	84.084	9.1056	10.1386	8	8	t-test	E
YPR140W	TAZ1	0.502579	0.761251	-7.97292	45.6744	78.5406	9.11493	10.427	8	8	t-test	E
YPR154W	PIN3	0.505798	0.762361	-7.9698	45.5979	78.424	9.47946	9.88268	8	8	t-test	E
YBR075W	YBR075W	0.408894	0.694457	-7.96852	43.0097	74.6329	8.4895	6.1938	18	16	t-test	E
YCR036W	RBK1	0.408519	0.694457	-7.96689	42.4661	73.8347	7.05635	9.06134	10	8	t-test	E
YKL020C	SPT23	0.393885	0.683424	-7.96363	45.6093	78.4316	6.04804	9.85551	8	8	t-test	E
YJL033W	HCA4	0.386998	0.678093	-7.95757	35.1211	63.0678	7.15909	7.70784	8	8	t-test	E
YHR161C	YAP1801	0.530088	0.780841	-7.95614	45.18	77.7923	10.2952	9.8737	8	8	t-test	E
YDR469W	SDC1	0.261822	0.557997	-7.95351	24.819	47.9795	4.13262	7.87492	8	8	t-test	E
YGR080W	TWF1	0.343068	0.640751	-7.93638	48.3925	82.4664	3.85608	10.2714	8	8	t-test	E
YLR229C	CDC42	0.544223	0.788688	-7.92942	37.2848	66.1944	11.5463	7.43282	8	8	t-test	E
YJL025W	RRN7	0.374434	0.667599	-7.92908	42.309	73.5495	4.80777	10.4435	8	8	t-test	E
YNL212W	VID27	0.581103	0.813138	-7.89364	50.9876	86.2031	11.9105	10.4973	8	8	t-test	E
YLR008C	PAM18	0.325727	0.621701	-7.83388	44.9493	77.2755	1.91042	10.5891	8	8	t-test	E
YDR310C	SUM1	0.343297	0.640751	-7.82335	43.5396	75.1963	4.18073	9.86576	10	8	t-test	E
YOR192C	THI72	0.550019	0.7919	-7.8217	51.7883	87.2701	9.39973	12.6498	8	8	t-test	E
YKL068W	NUP100	0.494572	0.757776	-7.81252	42.5319	73.7051	9.42786	8.52014	8	8	t-test	E
YJL125C	GCD14	0.517928	0.773594	-7.81068	38.4984	67.7973	4.42881	15.7335	8	8	t-test	E
YKL221W	MCH2	0.251672	0.548274	-7.8011	39.799	69.6873	4.29469	7.18083	8	8	t-test	E
YLR250W	SSP120	0.626982	0.842206	-7.79884	58.1255	96.5144	13.0021	12.7377	8	8	t-test	E
YPL064C	CWC27	0.526047	0.777634	-7.79134	44.1725	76.076	9.81542	9.96428	8	8	t-test	E
YPL170W	DAP1	0.532067	0.781139	-7.78152	50.5117	85.3422	9.14864	11.6824	8	8	t-test	E
YDR133C	YDR133C	0.596269	0.821724	-7.76836	66.0142	108.019	11.7353	12.112	10	8	t-test	E
YOR334W	MRS2	0.19092	0.474143	-7.73468	35.5242	63.3317	2.30149	7.32391	8	8	t-test	E
YOR384W	FRE5	0.595874	0.821724	-7.72837	56.1215	93.4772	11.6741	11.8354	8	8	t-test	E
YMR037C	MSN2	0.429147	0.709831	-7.72626	46.8184	79.8543	6.83826	9.63057	8	8	t-test	E
YER166W	DNF1	0.394294	0.683424	-7.71895	40.4477	70.5168	6.35523	8.87317	8	8	t-test	E
YLR170C	APS1	0.41973	0.701446	-7.71507	39.9708	69.813	7.43704	8.06826	8	8	t-test	E
YML007W	YAP1	0.477756	0.746356	-7.69356	45.3732	77.6906	7.88214	10.2511	8	8	t-test	E
YNL325C	FIG4	0.588847	0.819206	-7.68205	59.8124	98.8131	10.396	13.4674	8	8	t-test	E
YCL034W	LSB5	0.48583	0.751144	-7.66326	46.2103	78.8718	8.2017	10.1522	10	8	t-test	E
YPL055C	LGE1	0.53219	0.781139	-7.65848	35.6296	63.3745	10.6413	7.61084	8	8	t-test	E
YPL232W	SSO1	0.457843	0.730978	-7.63277	46.9939	79.9744	7.70767	9.29714	8	8	t-test	E
YOR328W	PDR10	0.478626	0.746873	-7.63163	46.4952	79.2426	7.33752	10.9614	8	8	t-test	E
YJR061W	YJR061W	0.411998	0.69578	-7.61968	48.1277	81.615	5.36218	10.5605	8	8	t-test	E
YCL029C	BIK1	0.482879	0.749413	-7.60487	38.1649	67.0077	8.92555	8.26919	10	8	t-test	E
YDR485C	VPS72	0.517154	0.772756	-7.59468	41.3471	71.6516	9.48411	9.21959	8	8	t-test	E
YLL004W	ORC3	0.564391	0.802609	-7.59245	44.8502	76.7769	10.6221	10.5049	8	8	t-test	E
YGL091C	NBP35	0.450753	0.726281	-7.58592	44.7519	76.6234	6.71412	10.4045	8	8	t-test	E
YGR292W	MAL12	0.505659	0.762361	-7.58487	30.1882	55.3004	3.45241	15.1623	8	8	t-test	E
YML025C	YML6	0.528736	0.780043	-7.57904	47.7007	80.9304	8.57205	11.7249	8	8	t-test	E
YHR155W	YSP1	0.631634	0.844521	-7.54825	49.7622	83.9035	13.4262	10.7448	8	8	t-test	E
YMR264W	CUE1	0.502593	0.761251	-7.54117	44.6417	76.3967	8.7241	9.65658	8	8	t-test	E
YNL256W	FOL1	0.539855	0.78567	-7.5219	34.7927	61.9494	6.25317	14.8393	8	8	t-test	E
YDR224C	HTB1	0.611483	0.83171	-7.51207	55.2089	91.8245	11.7085	12.336	8	8	t-test	E
YJL196C	ELO1	0.348008	0.644291	-7.46325	51.5863	86.4496	4.64363	8.93158	8	8	t-test	E
YKL112W	ABF1	0.279051	0.573423	-7.45941	38.5185	67.3124	2.43321	8.80261	8	8	t-test	E
YDR303C	RSC3	0.571501	0.803851	-7.45053	50.4453	84.7605	9.45643	12.7509	8	8	t-test	E
YLR249W	YEF3	0.505681	0.762361	-7.43465	41.2836	71.3243	7.98449	10.8238	8	8	t-test	E
YGL097W	SRM1	0.5136	0.77072	-7.43207	35.073	62.2282	9.79948	7.27786	8	8	t-test	E
YMR126C	DLT1	0.363106	0.656468	-7.41448	40.1348	69.6129	5.24707	8.61379	8	8	t-test	E
YGR050C	YGR050C	0.394308	0.683424	-7.41283	50.1362	84.2528	2.672	11.4545	8	8	t-test	E
YLR255C	YLR255C	0.456845	0.730223	-7.40999	44.2227	75.5911	6.61577	10.3498	8	8	t-test	E
YPL034W	YPL034W	0.634553	0.846194	-7.40239	42.7481	73.4211	10.6822	15.9014	8	8	t-test	E
YFL063W	YFL063W	0.503811	0.761613	-7.38569	49.9293	83.9101	7.41319	11.4235	8	8	t-test	E
YNL258C	DSL1	0.452848	0.727657	-7.37742	38.2549	66.8065	7.35297	8.90909	8	8	t-test	E
YNL078W	NIS1	0.50972	0.766573	-7.3646	63.2518	103.384	5.28362	13.8041	8	8	t-test	E
YKR002W	PAP1	0.455131	0.728938	-7.35182	45.2441	77.0014	6.31354	10.5207	8	8	t-test	E
YMR215W	GAS3	0.571958	0.803851	-7.35014	52.2146	87.2037	9.85302	11.7018	8	8	t-test	E
YDR041W	RSM10	0.554037	0.79486	-7.34641	41.3142	71.24	9.87938	10.1866	8	8	t-test	E
YOL158C	ENB1	0.502167	0.761251	-7.32789	43.516	74.4363	8.51237	9.28368	8	8	t-test	E
YOL013W-A	YOL013W-A	0.41922	0.701057	-7.31723	41.1479	70.9538	5.83463	9.62097	8	8	t-test	E
YPL072W	UBP16	0.465951	0.736696	-7.31571	46.0041	78.0611	6.72276	10.3581	8	8	t-test	E
YDR284C	DPP1	0.439614	0.716982	-7.30806	43.9847	75.0934	6.30515	9.83266	10	8	t-test	E
YKL095W	YJU2	0.376348	0.668601	-7.30632	37.4773	65.5639	5.32172	8.73143	8	8	t-test	E
YPL047W	SGF11	0.595591	0.821724	-7.29646	18.3545	37.5535	7.87117	15.8847	8	8	t-test	E
YPR059C	YPR059C	0.417107	0.699495	-7.28318	39.698	68.7813	6.84096	7.85796	8	8	t-test	E
YGR017W	YGR017W	0.456035	0.729899	-7.27589	47.6288	80.3814	7.03515	9.32043	8	8	t-test	E
YNL224C	SQS1	0.470933	0.740675	-7.24657	43.4671	74.2457	7.14379	9.77457	8	8	t-test	E
YDR112W	IRC2	0.422149	0.703814	-7.22184	44.7516	76.0899	5.77037	9.63164	10	8	t-test	E
YNL142W	MEP2	0.530858	0.781139	-7.19691	51.4816	85.9064	7.67309	11.9411	8	8	t-test	E
YNL110C	NOP15	0.463862	0.735601	-7.16659	49.6741	83.2156	3.83756	12.5591	8	8	t-test	E
YOL119C	MCH4	0.384343	0.676655	-7.14666	41.1012	70.6357	5.23065	8.7713	8	8	t-test	E
YLR455W	YLR455W	0.291863	0.587432	-7.13453	43.808	74.5808	5.07575	6.28177	16	16	t-test	E
YDR338C	YDR338C	0.435116	0.714259	-7.12592	43.2408	73.7377	4.98684	10.6961	10	8	t-test	E
YIL063C	YRB2	0.342089	0.63924	-7.10378	39.3729	68.0426	4.0057	8.73637	8	8	t-test	E
YNL216W	RAP1	0.366107	0.659169	-7.09112	41.6017	71.287	3.83055	9.49555	8	8	t-test	E
YCL001W-A	YCL001W-A	0.38305	0.675855	-7.08813	42.075	71.9757	5.61605	8.13343	10	8	t-test	E
YJL074C	SMC3	0.544737	0.788688	-7.05395	43.3214	73.7504	8.91737	10.2751	8	8	t-test	E
YPR170C	YPR170C	0.48149	0.749299	-7.05044	44.3581	75.2629	7.26061	9.51875	8	8	t-test	E
YHL030W	ECM29	0.438148	0.715887	-7.04559	49.5122	82.8016	5.09246	10.5068	8	8	t-test	E
YNL217W	YNL217W	0.627947	0.842637	-7.04135	47.7094	80.1561	12.4249	9.80747	8	8	t-test	E
YDR225W	HTA1	0.391538	0.682566	-7.02787	44.0135	74.7254	4.36766	9.67277	10	8	t-test	E
YDR299W	BFR2	0.502159	0.761251	-7.02761	40.172	69.101	7.50739	10.1084	8	8	t-test	E
YGR114C	YGR114C	0.359335	0.65492	-7.00754	38.3958	66.4713	4.57272	8.48133	8	8	t-test	E
YOR094W	ARF3	0.519475	0.774375	-7.0046	45.9901	77.5852	7.91397	10.3169	8	8	t-test	E
YLR265C	NEJ1	0.492723	0.756993	-7.00326	50.2876	83.8747	6.73935	10.6971	8	8	t-test	E
YDR308C	SRB7	0.0336802	0.203846	-6.99796	0	10.2451	0	3.88849	8	8	t-test	E
YGR030C	POP6	0.527017	0.778463	-6.955	43.982	74.5727	8.03585	10.3807	8	8	t-test	E
YBR144C	YBR144C	0.400323	0.687825	-6.95378	48.974	81.8792	3.26934	10.5465	10	8	t-test	E
YIL078W	THS1	0.56717	0.803851	-6.95234	47.5962	79.86	8.90342	11.4672	8	8	t-test	E
YKL073W	LHS1	0.361589	0.656087	-6.95178	44.1201	74.7701	4.94679	7.99475	8	8	t-test	E
YJR016C	ILV3	0.569105	0.803851	-6.94495	38.8798	67.0882	10.1749	8.8813	8	8	t-test	E
YBR291C	CTP1	0.32744	0.623252	-6.91676	41.8584	71.4076	3.56987	8.43155	10	8	t-test	E
YGL163C	RAD54	0.515815	0.772558	-6.91605	33.617	59.3411	9.28419	6.41319	8	8	t-test	E
YLR284C	ECI1	0.425223	0.705964	-6.91262	41.7182	71.1963	6.36575	8.04839	8	8	t-test	E
YGL141W	HUL5	0.524976	0.77736	-6.89877	40.1097	68.8211	8.94058	8.14047	8	8	t-test	E
YPR167C	MET16	0.420159	0.701919	-6.89754	25.1599	46.9327	2.36133	11.392	8	8	t-test	E
YNR043W	MVD1	0.384453	0.676655	-6.89374	39.2936	67.619	3.92301	9.56957	8	8	t-test	E
YHL021C	AIM17	0.560722	0.800461	-6.87362	43.4594	73.6884	9.6864	9.0314	8	8	t-test	E
YGL099W	LSG1	0.609467	0.829883	-6.87244	44.8067	75.6592	10.9841	10.4587	8	8	t-test	E
YOR207C	RET1	0.47484	0.745358	-6.85469	39.5371	67.9183	6.27518	10.1115	8	8	t-test	E
YDR488C	PAC11	0.297142	0.592994	-6.84591	41.4318	70.6794	2.54668	8.29835	8	8	t-test	E
YBR121C	GRS1	0.301633	0.598288	-6.84218	38.8812	66.9397	4.74884	6.53422	18	16	t-test	E
YLR108C	YLR108C	0.522712	0.775689	-6.83938	53.2762	88.0102	6.30544	12.1327	8	8	t-test	E
YML102C-A	YML102C-A	0.481558	0.749299	-6.83094	46.5992	78.2226	6.23957	10.3774	8	8	t-test	E
YDR015C	YDR015C	0.38891	0.679462	-6.82292	40.3819	69.1086	5.19204	8.31203	10	8	t-test	E
YNL092W	YNL092W	0.639478	0.849575	-6.82272	53.363	88.1129	11.8986	11.3426	8	8	t-test	E
YOR058C	ASE1	0.352849	0.647518	-6.81644	36.7234	63.743	4.43852	8.07878	8	8	t-test	E
YDR385W	EFT2	0.560549	0.800452	-6.80929	46.9039	78.637	8.99969	10.3694	10	8	t-test	E
YPL253C	VIK1	0.545264	0.788729	-6.80814	43.7529	74.0222	8.34547	10.4362	8	8	t-test	E
YMR102C	YMR102C	0.598877	0.822644	-6.80501	51.4328	85.2611	10.0502	11.1806	8	8	t-test	E
YJR146W	YJR146W	0.668257	0.866636	-6.80212	55.087	90.6067	13.0993	12.0695	8	8	t-test	E
YBR286W	APE3	0.682509	0.871507	-6.7991	66.9686	107.997	13.9085	12.4063	10	8	t-test	E
YKR031C	SPO14	0.408397	0.694457	-6.7967	44.4255	74.9901	5.18295	8.8617	8	8	t-test	E
YGR154C	GTO1	0.436569	0.714839	-6.75999	46.662	78.2107	4.47945	10.3938	8	8	t-test	E
YJR031C	GEA1	0.603898	0.825809	-6.74914	47.9626	80.0989	11.0409	8.99399	8	8	t-test	E
YJL206C-A	YJL206C-A	0.503698	0.761613	-6.74577	62.2708	101.041	3.78814	13.0791	8	8	t-test	E
YJR135C	MCM22	0.493172	0.756993	-6.73696	45.9739	77.1695	6.8146	9.84499	8	8	t-test	E
YDR434W	GPI17	0.429472	0.709831	-6.73091	38.6147	66.3868	6.37586	7.69633	8	8	t-test	E
YML112W	CTK3	0.544704	0.788688	-6.71776	47.3593	79.1697	8.56853	9.63246	8	8	t-test	E
YMR006C	PLB2	0.453643	0.727657	-6.71647	43.4922	73.5063	6.15185	9.03475	8	8	t-test	E
YLR105C	SEN2	0.509715	0.766573	-6.71475	40.6406	69.329	7.47983	9.53981	8	8	t-test	E
YMR304W	UBP15	0.514348	0.771362	-6.71142	52.1293	86.1438	6.74937	10.8601	8	8	t-test	E
YML050W	AIM32	0.675845	0.870703	-6.69564	66.183	106.696	12.5608	13.6713	8	8	t-test	E
YDR340W	YDR340W	0.520706	0.774375	-6.65163	49.0498	81.5479	7.52887	9.9194	10	8	t-test	E
YPR160W	GPH1	0.0359878	0.210604	-6.64515	45.3576	76.133	1.50694	3.99776	56	56	t-test	E
YOR226C	ISU2	0.561394	0.800784	-6.64358	48.7954	81.1635	8.23558	11.0373	8	8	t-test	E
YLR138W	NHA1	0.47018	0.740639	-6.62642	41.9981	71.1871	6.83089	8.39695	8	8	t-test	E
YPR180W	AOS1	0.698776	0.876295	-6.62169	67.3045	108.229	12.8374	15.7567	8	8	t-test	E
YOL003C	PFA4	0.498431	0.759334	-6.61131	39.9614	68.1832	7.52133	8.4876	8	8	t-test	E
YBR207W	FTH1	0.533542	0.781552	-6.61061	40.3953	68.8175	8.90331	7.75355	10	8	t-test	E
YLR001C	YLR001C	0.523374	0.776181	-6.60633	50.9118	84.2075	7.1855	10.3768	8	8	t-test	E
YLR314C	CDC3	0.400421	0.687825	-6.56661	40.1415	68.3814	4.62942	8.74443	8	8	t-test	E
YLR175W	CBF5	0.480012	0.747811	-6.55257	37.5511	64.5685	7.12802	8.07907	8	8	t-test	E
YNR015W	SMM1	0.53366	0.781552	-6.53903	50.159	83.0068	7.09606	10.8205	8	8	t-test	E
YPR114W	YPR114W	0.558424	0.798602	-6.50859	48.3421	80.3024	8.55002	9.75828	8	8	t-test	E
YBR218C	PYC2	0.462892	0.735246	-6.48565	47.6236	79.2168	4.97623	10.2312	10	8	t-test	E
YMR303C	ADH2	0.642824	0.851346	-6.4793	53.2996	87.5173	10.9325	11.9562	8	8	t-test	E
YIL087C	AIM19	0.62582	0.842206	-6.45201	46.115	76.9589	11.6187	7.93981	8	8	t-test	E
YKL139W	CTK1	0.764024	0.906769	-6.44081	34.933	60.572	19.6586	9.88884	8	8	t-test	E
YFL010C	WWM1	0.659547	0.862591	-6.4378	51.5261	84.8601	12.1361	10.9088	8	8	t-test	E
YNL014W	HEF3	0.52919	0.780474	-6.43762	40.5683	68.8175	8.35622	7.86234	8	8	t-test	E
YHR057C	CPR2	0.500459	0.760706	-6.43043	44.9542	75.2279	6.3792	9.8998	8	8	t-test	E
YPL186C	UIP4	0.535342	0.782657	-6.42498	45.0913	75.4207	7.83125	9.33648	8	8	t-test	E
YER003C	PMI40	0.491684	0.756154	-6.42383	39.8958	67.8127	6.70377	8.999	8	8	t-test	E
YGR264C	MES1	0.468654	0.738866	-6.41896	44.7157	74.862	4.81288	10.4063	8	8	t-test	E
YBL054W	TOD6	0.466481	0.737292	-6.41063	49.9954	82.5794	5.64354	9.45939	10	8	t-test	E
YDR013W	PSF1	0.498032	0.758966	-6.41057	39.6555	67.4415	7.04193	8.68607	8	8	t-test	E
YBL052C	SAS3	0.536409	0.782955	-6.40185	49.8749	82.39	7.96823	9.15504	10	8	t-test	E
YKR043C	SHB17	0.508719	0.765786	-6.3969	51.9155	85.3703	5.57695	11.0976	8	8	t-test	E
YPL155C	KIP2	0.681609	0.871507	-6.39469	54.8093	89.6037	12.7381	12.173	8	8	t-test	E
YAL055W	PEX22	0.631481	0.844521	-6.38786	54.307	88.8583	10.8037	10.7105	10	8	t-test	E
YER023W	PRO3	0.601435	0.82443	-6.38542	46.8418	77.9255	9.62937	10.2929	8	8	t-test	E
YDR132C	YDR132C	0.496394	0.757788	-6.38042	43.9726	73.7176	6.45194	9.52536	10	8	t-test	E
YOL112W	MSB4	0.557995	0.798457	-6.35264	46.6383	77.5796	7.81219	10.452	8	8	t-test	E
YKR080W	MTD1	0.404513	0.691121	-6.33595	47.5311	78.8623	4.07087	8.93711	8	8	t-test	E
YGL236C	MTO1	0.501796	0.761251	-6.33564	47.6513	79.0378	5.34117	10.9022	8	8	t-test	E
YDR312W	SSF2	0.608426	0.829491	-6.33169	47.2003	78.3718	9.38836	11.2096	10	8	t-test	E
YFR040W	SAP155	0.522054	0.775388	-6.32422	37.8196	64.6273	7.88787	8.01315	8	8	t-test	E
YDR214W	AHA1	0.512145	0.769094	-6.32127	44.2217	73.9958	7.08352	9.1103	10	8	t-test	E
YLR413W	INA1	0.693258	0.873258	-6.30822	70.7503	112.815	11.4829	15.596	8	8	t-test	E
YJL026W	RNR2	0.463837	0.735601	-6.25421	43.9456	73.4933	4.7372	9.93566	8	8	t-test	E
YKR030W	GMH1	0.432172	0.712091	-6.2279	44.6267	74.452	4.79761	8.7971	8	8	t-test	E
YBL068W	PRS4	0.487337	0.752446	-6.22576	54.8096	89.3567	3.84641	11.3354	10	8	t-test	E
YJL137C	GLG2	0.613856	0.832236	-6.21502	49.2812	81.2475	10.0701	9.54727	8	8	t-test	E
YCR012W	PGK1	0.592713	0.821724	-6.16904	48.2872	79.7249	8.70757	10.45	8	8	t-test	E
YDR165W	TRM82	0.539071	0.785575	-6.14391	49.4663	81.4143	6.12073	11.1362	10	8	t-test	E
YMR012W	CLU1	0.443599	0.720792	-6.1427	45.7645	75.993	4.72181	9.04436	8	8	t-test	E
YKR069W	MET1	0.642185	0.851055	-6.11247	47.4264	78.3818	11.0525	9.46218	8	8	t-test	E
YML072C	TCB3	0.422945	0.704374	-6.09771	42.4789	71.117	4.80872	8.19946	8	8	t-test	E
YCL052C	PBN1	0.614026	0.832236	-6.09394	48.6571	80.1565	9.66702	9.86033	8	8	t-test	E
YDR109C	YDR109C	0.638048	0.848144	-6.09214	48.7423	80.2786	10.5744	10.2628	10	8	t-test	E
YOR084W	LPX1	0.533353	0.781552	-6.09136	43.3994	72.4553	7.3423	8.89297	8	8	t-test	E
YOR022C	YOR022C	0.64156	0.85093	-6.08598	42.8587	71.6559	11.138	8.96681	8	8	t-test	E
YPR083W	MDM36	0.476703	0.746356	-6.08343	44.8325	74.5418	5.5281	9.09608	8	8	t-test	E
YDR001C	NTH1	0.54069	0.78567	-6.05238	49.5693	81.4311	6.31521	10.713	10	8	t-test	E
YGR134W	CAF130	0.565403	0.803536	-6.04194	49.0117	80.5994	7.03319	10.9389	8	8	t-test	E
YLR277C	YSH1	0.434939	0.714259	-6.03478	39.8104	67.1181	3.97854	9.24981	8	8	t-test	E
YLR414C	PUN1	0.519644	0.774375	-6.02865	39.3528	66.4392	7.26264	8.05145	8	8	t-test	E
YER091C-A	YER091C-A	0.541997	0.787287	-6.0216	46.5848	77.0167	6.73486	10.0849	8	8	t-test	E
YPL213W	LEA1	0.400904	0.687918	-6.01044	40.7889	68.515	4.08866	8.16984	8	8	t-test	E
YOR349W	CIN1	0.669929	0.867498	-6.00961	46.06	76.2308	12.228	9.0457	8	8	t-test	E
YJL082W	IML2	0.53354	0.781552	-6.00866	43.1752	72.006	7.32324	8.63194	8	8	t-test	E
YJR111C	YJR111C	0.477804	0.746356	-6.00454	48.8017	80.2372	4.68235	9.86446	8	8	t-test	E
YNL006W	LST8	0.685478	0.871631	-6.00063	56.6371	91.7027	10.9504	13.9251	8	8	t-test	E
YOR316C	COT1	0.708934	0.883961	-5.99807	61.8323	99.3048	12.991	12.9062	8	8	t-test	E
YKL094W	YJU3	0.470613	0.740639	-5.99394	45.0009	74.6573	5.50794	8.65846	8	8	t-test	E
YPR123C	YPR123C	0.553492	0.794435	-5.9794	41.8507	70.0241	7.41413	9.48162	8	8	t-test	E
YDR122W	KIN1	0.607169	0.828631	-5.96945	49.1036	80.6279	9.34091	9.49342	10	8	t-test	E
YML123C	PHO84	0.572201	0.803851	-5.96026	48.0752	79.1089	7.75185	9.93137	8	8	t-test	E
YDR272W	GLO2	0.607657	0.829063	-5.94313	52.2186	85.1498	8.11639	11.6064	10	8	t-test	E
YOR271C	FSF1	0.531554	0.781139	-5.93496	44.8723	74.3827	7.03918	8.77568	8	8	t-test	E
YPL093W	NOG1	0.554153	0.79486	-5.92086	43.7832	72.7676	6.88394	10.1475	8	8	t-test	E
YDR370C	DXO1	0.563297	0.802231	-5.89589	45.6161	75.4144	6.45592	11.1266	10	8	t-test	E
YMR220W	ERG8	0.551284	0.792861	-5.88934	24.7089	44.7964	6.32695	10.6509	8	8	t-test	E
YPL270W	MDL2	0.369666	0.663409	-5.88582	40.3334	67.6658	3.7911	7.42661	8	8	t-test	E
YGR251W	NOP19	0.598888	0.822644	-5.87222	43.1162	71.7198	8.48275	10.0199	8	8	t-test	E
YGR254W	ENO1	0.587795	0.818216	-5.87159	42.9857	71.5279	9.01206	7.97387	8	8	t-test	E
YDR228C	PCF11	0.582752	0.814261	-5.87158	42.0506	70.1589	8.52227	8.75799	8	8	t-test	E
YPL199C	YPL199C	0.620686	0.837569	-5.85072	48.6876	79.845	8.92424	10.7377	8	8	t-test	E
YKL154W	SRP102	0.683167	0.871507	-5.84196	63.4066	101.381	9.83406	14.6235	8	8	t-test	E
YPR022C	YPR022C	0.508555	0.765779	-5.83785	39.4413	66.2894	6.92772	7.42138	8	8	t-test	E
YLL014W	EMC6	0.488132	0.752695	-5.82245	47.5863	78.1913	5.23938	9.17782	8	8	t-test	E
YOR288C	MPD1	0.631209	0.844521	-5.80029	54.5722	88.3863	8.59474	11.8763	8	8	t-test	E
YGR201C	YGR201C	0.625295	0.841898	-5.76051	52.5297	85.3378	8.1236	11.9917	8	8	t-test	E
YML010C-B	YML010C-B	0.525731	0.777531	-5.75737	41.6078	69.3433	2.54169	12.1701	8	8	t-test	E
YPR201W	ARR3	0.571598	0.803851	-5.75536	44.3659	73.3783	8.05177	8.46032	8	8	t-test	E
YBL063W	KIP1	0.556692	0.797312	-5.75379	47.746	78.3246	5.15735	11.7225	10	8	t-test	E
YDR460W	TFB3	0.663773	0.864181	-5.74751	44.2413	73.1844	10.7152	10.5233	8	8	t-test	E
YOL018C	TLG2	0.467355	0.737791	-5.74617	41.8629	69.7005	5.0926	8.43167	8	8	t-test	E
YPL112C	PEX25	0.604177	0.825954	-5.74029	48.1079	78.8347	8.35947	10.0435	8	8	t-test	E
YOR008C	SLG1	0.580301	0.812489	-5.7219	40.4621	67.6142	7.4434	10.0081	8	8	t-test	E
YJR092W	BUD4	0.54612	0.789698	-5.71867	47.7624	78.2972	6.86094	9.06602	8	8	t-test	E
YDR249C	YDR249C	0.577321	0.809495	-5.7008	46.7783	76.8303	6.46698	11.1726	10	8	t-test	E
YNL279W	PRM1	0.594076	0.821724	-5.68868	48.2079	78.9055	7.67085	10.3442	8	8	t-test	E
YBL081W	YBL081W	0.502698	0.761251	-5.68798	50.7347	82.6037	4.73464	9.89569	10	8	t-test	E
YDL013W	HEX3	0.450322	0.72626	-5.66637	27.956	49.2236	5.29121	7.40833	10	8	t-test	E
YKL199C	YKT9	0.675118	0.870294	-5.66552	63.8758	101.81	9.04796	14.1393	8	8	t-test	E
YNL161W	CBK1	0.54806	0.791177	-5.66055	42.6351	70.7056	6.45658	9.58606	8	8	t-test	E
YBR052C	RFS1	0.575208	0.806768	-5.65113	54.7398	88.4133	5.41873	11.9941	10	8	t-test	E
YKR012C	YKR012C	0.606943	0.828558	-5.64989	42.4268	70.3851	8.91403	8.66216	8	8	t-test	E
YPR008W	HAA1	0.708125	0.88364	-5.64545	67.5341	107.136	11.2805	13.9502	8	8	t-test	E
YHL024W	RIM4	0.697458	0.875483	-5.6424	47.2091	77.3755	12.6098	9.28041	8	8	t-test	E
