R package version: 0.0-39
Summary type: mean
Test type: t-test
x-axis treatment: 36
x-axis medium: SDM_rhlk_CTGNH
x-axis screen ID: QFA0018
x-axis screen name: lyp1_HLN
x-axis libraries: SDLV4_384
x-axis client: MGD
x-axis user: APB
x-axis date: 2013/07/23
x-axis PI: DAL
x-axis condition: SDM_rhlk_CTGNH
x-axis inoculation type: CONC
x-axis fitness definition: MDRMDP
y-axis treatment: 36
y-axis medium: SDM_rhlk_CTGNH
y-axis screen ID: QFA0011
y-axis screen name: pol2-12
y-axis libraries: SDLV4_384
y-axis client: DAL
y-axis user: MGD
y-axis date: 2013/07/08
y-axis PI: DAL
y-axis condition: SDM_rhlk_CTGNH
y-axis inoculation type: CONC
y-axis fitness definition: MDRMDP
#########################################################
ORF	Gene	P	Q	GIS	QueryFitnessSummary	ControlFitnessSummary	QuerySE	ControlSE	QueryCount	ControlCount	TestType	Type
YDL219W	DTD1	0.720312	0.864842	-1.69502	33.7323	54.9495	1.52231	6.61024	8	6	t-test	E
YDR203W	YDR203W	0.771824	0.892217	-1.69489	27.8427	45.8143	4.4965	5.46677	8	6	t-test	E
YJR062C	NTA1	0.638304	0.818683	-1.68876	27.8483	45.8136	2.52691	3.75707	8	6	t-test	E
YKR059W	TIF1	0.673271	0.83835	-1.68781	35.6349	57.8895	1.20812	5.61029	8	6	t-test	E
YMR251W-A	HOR7	0.841336	0.927088	-1.68309	41.1042	66.3652	6.01442	8.7037	8	6	t-test	E
YOL084W	PHM7	0.675123	0.839932	-1.68287	30.7433	50.2946	1.95699	5.18738	8	6	t-test	E
YER028C	MIG3	0.705416	0.857225	-1.68119	40.4967	65.4201	3.71268	3.46388	8	6	t-test	E
YLR324W	PEX30	0.612554	0.802198	-1.67752	28.7089	47.131	2.06002	3.83004	8	6	t-test	E
YGL205W	POX1	0.560061	0.771608	-1.67608	30.3057	49.6054	1.8661	3.21758	8	6	t-test	E
YPL127C	HHO1	0.732686	0.87028	-1.67572	33.9356	55.235	2.69037	6.09252	8	6	t-test	E
YPR002W	PDH1	0.523381	0.748337	-1.66744	24.2605	40.2156	2.21165	1.89368	8	6	t-test	E
YPL201C	YIG1	0.761499	0.886289	-1.65661	36.6379	59.3968	3.15894	6.6179	8	6	t-test	E
YDR326C	YSP2	0.630666	0.814752	-1.65402	27.9361	45.8958	2.50918	3.44829	8	6	t-test	E
YMR059W	SEN15	0.489723	0.722495	-1.6522	26.5489	43.7414	1.67974	2.47662	8	6	t-test	E
YBR116C	YBR116C	0.592749	0.790331	-1.65031	28.9197	47.4156	2.58783	1.89875	4	6	t-test	E
YLL041C	SDH2	0.494068	0.72579	-1.64833	25.1413	41.5521	1.84553	2.22242	8	6	t-test	E
YJL208C	NUC1	0.778437	0.894855	-1.63523	42.0215	67.7138	2.57607	7.72979	8	6	t-test	E
YOR175C	ALE1	0.750743	0.879431	-1.63153	25.2476	41.6909	4.30847	3.9587	8	6	t-test	E
YMR255W	GFD1	0.623656	0.809193	-1.62825	34.9729	56.7702	2.87222	2.24857	8	6	t-test	E
YPR138C	MEP3	0.555062	0.768905	-1.62504	26.2796	43.2815	2.3124	2.06288	8	6	t-test	E
YDR156W	RPA14	0.743075	0.874495	-1.61421	31.3619	51.1477	1.87988	6.73181	8	6	t-test	E
YKL188C	PXA2	0.77181	0.892217	-1.60627	37.2993	60.3446	1.8895	7.69816	8	6	t-test	E
YNR001C	CIT1	0.542358	0.762316	-1.60396	29.085	47.6001	2.1407	2.15905	8	6	t-test	E
YIL123W	SIM1	0.732728	0.87028	-1.60141	39.6269	63.9472	1.38695	6.60377	8	6	t-test	E
YKR066C	CCP1	0.775484	0.892997	-1.59403	39.1889	63.2565	1.63603	7.89103	8	6	t-test	E
YMR317W	YMR317W	0.816815	0.91465	-1.59385	37.607	60.8026	5.33557	6.36174	8	6	t-test	E
YPR128C	ANT1	0.598538	0.792461	-1.59047	29.1601	47.6957	1.88494	3.48238	8	6	t-test	E
YOR202W	HIS3	0.162458	0.410163	-1.57805	31.7073	51.6273	0.595493	1.48084	144	108	t-test	E
YHR160C	PEX18	0.47147	0.709935	-1.57648	39.9441	64.4005	1.45967	2.37821	8	6	t-test	E
YJR084W	CSN12	0.807056	0.910374	-1.57196	34.6165	56.1302	5.32954	5.16782	8	6	t-test	E
YGR239C	PEX21	0.536542	0.75787	-1.56834	36.3829	58.8644	1.30464	3.19571	8	6	t-test	E
YLR001C	YLR001C	0.443607	0.684648	-1.5654	28.7741	47.0581	1.86368	0.863692	8	6	t-test	E
YHR093W	AHT1	0.581676	0.783388	-1.56486	33.425	54.271	1.53124	3.52558	8	6	t-test	E
YML005W	TRM12	0.544163	0.762885	-1.55729	32.0747	52.165	1.99124	2.32886	8	6	t-test	E
YPL121C	MEI5	0.758737	0.885588	-1.55634	32.8173	53.3152	3.38746	5.5912	8	6	t-test	E
YJR117W	STE24	0.75432	0.881903	-1.55449	35.5517	57.5536	2.37779	6.47188	8	6	t-test	E
YJL109C	UTP10	0.548124	0.764774	-1.54887	25.8312	42.4678	1.28783	3.28221	8	6	t-test	E
YJL185C	ATG36	0.75876	0.885588	-1.54805	40.1842	64.7288	2.30169	6.65191	8	6	t-test	E
YJL098W	SAP185	0.735398	0.870848	-1.54801	36.3639	58.8034	1.88594	6.17787	8	6	t-test	E
YFL042C	YFL042C	0.651344	0.826892	-1.54207	26.1306	42.9217	2.93971	2.36981	8	6	t-test	E
YPR039W	YPR039W	0.57791	0.780333	-1.5371	26.3474	43.2503	1.38982	3.51443	8	6	t-test	E
YPR091C	NVJ2	0.562241	0.772245	-1.53603	28.2928	46.266	1.80246	2.85139	8	6	t-test	E
YOL057W	YOL057W	0.670439	0.837135	-1.52721	28.621	46.7614	3.07598	2.5498	8	6	t-test	E
YER010C	YER010C	0.695852	0.850977	-1.52649	28.8955	47.186	3.17438	3.25974	8	6	t-test	E
YNL066W	SUN4	0.726171	0.867546	-1.52282	35.4609	57.3636	3.87255	2.60045	8	6	t-test	E
YGR230W	BNS1	0.400883	0.648721	-1.51945	35.3386	57.1687	1.24316	1.89532	8	6	t-test	E
YJR014W	TMA22	0.728607	0.868516	-1.51929	37.7609	60.9256	2.68837	5.13181	8	6	t-test	E
YGR288W	MAL13	0.561783	0.772245	-1.51897	38.7898	62.521	1.13797	3.45899	8	6	t-test	E
YPL027W	SMA1	0.859747	0.935384	-1.51208	47.5055	76.0289	5.14755	10.1882	8	6	t-test	E
YIR038C	GTT1	0.670709	0.83718	-1.50904	32.8906	53.3556	1.10783	4.95833	8	6	t-test	E
YJL164C	TPK1	0.661696	0.833356	-1.50625	34.7676	56.2627	1.41613	4.62778	8	6	t-test	E
YLL005C	SPO75	0.63724	0.81781	-1.50535	32.431	52.637	1.58127	4.09608	8	6	t-test	E
YPL111W	CAR1	0.735462	0.870848	-1.50177	31.3069	50.888	2.05254	5.84397	8	6	t-test	E
YOR351C	MEK1	0.776961	0.894034	-1.49514	34.7993	56.2945	3.3651	6.04398	8	6	t-test	E
YBR042C	CST26	0.701271	0.85478	-1.49411	35.2633	57.0126	2.26915	4.6445	4	6	t-test	E
YOR015W	YOR015W	0.813179	0.913213	-1.48363	31.8681	51.7303	5.0782	5.34052	8	6	t-test	E
YFR037C	RSC8	0.484176	0.718891	-1.47656	24.1993	39.8246	1.75837	1.59944	8	6	t-test	E
YOL152W	FRE7	0.702117	0.855299	-1.47253	30.9305	50.2588	2.41381	4.448	8	6	t-test	E
YHR146W	CRP1	0.500135	0.729357	-1.47217	36.1822	58.4038	1.39131	2.46343	8	6	t-test	E
YCR092C	MSH3	0.821239	0.916063	-1.46668	27.4227	44.809	5.75947	4.01809	8	6	t-test	E
YMR056C	AAC1	0.602459	0.795835	-1.46615	42.1957	67.7218	2.28448	2.33766	8	6	t-test	E
YNL233W	BNI4	0.78208	0.895942	-1.46264	34.6036	55.9406	4.52791	3.81649	8	6	t-test	E
YJR149W	YJR149W	0.749466	0.879005	-1.46087	39.9292	64.1981	1.57055	6.34801	8	6	t-test	E
YPR193C	HPA2	0.555822	0.769161	-1.46067	27.7396	45.2911	2.09823	1.81122	8	6	t-test	E
YIL012W	YIL012W	0.574541	0.779063	-1.45509	37.1941	59.9469	1.8914	2.58586	8	6	t-test	E
YHR095W	YHR095W	0.433693	0.675426	-1.4468	30.0894	48.9143	1.40074	1.71823	8	6	t-test	E
YGR202C	PCT1	0.619388	0.806068	-1.44248	32.0735	51.985	2.10986	2.92284	8	6	t-test	E
YBR114W	RAD16	0.749005	0.879005	-1.43948	37.3648	60.1874	1.88396	6.03735	4	6	t-test	E
YLR037C	DAN2	0.465675	0.706294	-1.43934	29.164	47.4674	1.50734	1.81892	8	6	t-test	E
YHR161C	YAP1801	0.591802	0.789781	-1.43685	29.1266	47.4055	2.39939	1.49462	8	6	t-test	E
YFR011C	MIC19	0.681796	0.843799	-1.43244	31.3559	50.8563	2.7111	3.20418	8	6	t-test	E
YOR220W	RCN2	0.577276	0.780129	-1.43081	28.2291	46.004	1.9514	2.41681	8	6	t-test	E
YPR009W	SUT2	0.723324	0.866204	-1.43016	32.4472	52.5456	1.31334	5.63491	8	6	t-test	E
YKL047W	ANR2	0.77367	0.892997	-1.42994	35.3812	57.0959	2.64987	6.25518	8	6	t-test	E
YDR502C	SAM2	0.650995	0.826892	-1.42771	29.8592	48.5277	1.8433	3.79184	8	6	t-test	E
YGL237C	HAP2	0.779851	0.895393	-1.4217	21.9857	36.3061	4.80789	1.53385	8	6	t-test	E
YHR127W	YHR127W	0.668944	0.836829	-1.41825	27.6619	45.1048	1.63934	4.26566	8	6	t-test	E
YJL216C	IMA5	0.666549	0.835859	-1.41803	31.6259	51.2528	1.94585	3.93138	8	6	t-test	E
YKL149C	DBR1	0.834785	0.923891	-1.41138	36.7406	59.1756	4.45	7.58394	8	6	t-test	E
YOL099C	YOL099C	0.762016	0.886378	-1.41114	36.8162	59.2925	3.05364	5.22622	8	6	t-test	E
YPL110C	GDE1	0.719975	0.864842	-1.40886	34.6153	55.8753	2.16351	4.86989	8	6	t-test	E
YHR057C	CPR2	0.540393	0.761405	-1.40471	30.6729	49.7541	1.74887	2.14302	8	6	t-test	E
YBR300C	YBR300C	0.655318	0.829758	-1.3997	36.7028	59.099	2.5956	2.48911	8	6	t-test	E
YNL028W	YNL028W	0.842947	0.927377	-1.39485	39.221	62.9972	5.26871	6.88514	8	6	t-test	E
YKR098C	UBP11	0.765594	0.888246	-1.39048	36.8173	59.2623	1.57901	6.48664	8	6	t-test	E
YIL015C-A	YIL015C-A	0.548241	0.764774	-1.39023	29.239	47.5076	1.93506	1.76036	8	6	t-test	E
YBR157C	ICS2	0.602077	0.7957	-1.38796	30.259	49.0861	2.04611	2.28675	4	6	t-test	E
YIL101C	XBP1	0.751364	0.879838	-1.38516	37.9204	60.9649	1.20118	6.19773	8	6	t-test	E
YNR056C	BIO5	0.822571	0.916096	-1.37244	36.272	58.3884	3.17294	7.78906	8	6	t-test	E
YER134C	YER134C	0.795564	0.905329	-1.36706	36.0154	57.9821	2.22586	7.0968	8	6	t-test	E
YKL117W	SBA1	0.807722	0.910726	-1.36706	40.9932	65.703	3.04212	7.02798	8	6	t-test	E
YKL201C	MNN4	0.79243	0.904237	-1.35623	38.3392	61.5697	2.04015	7.01459	8	6	t-test	E
YLR041W	YLR041W	0.65922	0.832626	-1.34918	29.908	48.4815	2.51834	2.46697	8	6	t-test	E
YML074C	FPR3	0.7032	0.8559	-1.34843	39.3815	63.1742	3.21816	1.81768	8	6	t-test	E
YJL058C	BIT61	0.691353	0.848975	-1.34761	26.813	43.6786	2.41959	3.50859	8	6	t-test	E
YDR097C	MSH6	0.72915	0.868576	-1.34335	28.3426	46.0444	1.47449	5.30405	8	6	t-test	E
YMR170C	ALD2	0.652767	0.827526	-1.33425	29.8969	48.4411	1.71717	3.57905	8	6	t-test	E
YDR482C	CWC21	0.772778	0.892852	-1.33123	31.37	50.7213	4.15501	2.57703	8	6	t-test	E
YPR106W	ISR1	0.660184	0.832626	-1.32703	26.6533	43.3989	2.2114	3.01371	8	6	t-test	E
YOR325W	YOR325W	0.707915	0.858434	-1.32417	30.0678	48.6905	1.94544	4.37784	8	6	t-test	E
YNL336W	COS1	0.76225	0.886436	-1.32388	34.6161	55.7448	3.70564	3.27737	8	6	t-test	E
YIL050W	PCL7	0.713747	0.861907	-1.32113	36.6228	58.853	1.31629	4.94924	8	6	t-test	E
YDL134C-A	YDL134C-A	0.718333	0.864408	-1.31671	33.9942	54.769	2.53756	3.88017	8	6	t-test	E
YNL234W	YNL234W	0.89838	0.956006	-1.31065	19.8766	32.8625	7.39101	10.5543	8	6	t-test	E
YLR228C	ECM22	0.780375	0.895393	-1.30641	37.4844	60.1665	1.69083	6.46673	8	6	t-test	E
YMR105C	PGM2	0.421096	0.665491	-1.3034	31.2998	50.5693	0.802917	2.16478	56	42	t-test	E
YCR072C	RSA4	0.810558	0.912722	-1.30307	25.0141	40.8192	4.79475	3.46733	8	6	t-test	E
YDL188C	PPH22	0.730972	0.869669	-1.30208	31.3807	50.6926	1.97324	4.79739	8	6	t-test	E
YMR136W	GAT2	0.666532	0.835859	-1.29643	32.3361	52.1658	1.79235	3.5793	8	6	t-test	E
YHL021C	AIM17	0.412238	0.659115	-1.29036	32.2759	52.063	1.16003	1.52102	8	6	t-test	E
YBR041W	FAT1	0.721219	0.865715	-1.28879	32.0443	51.7014	2.83932	3.00358	4	6	t-test	E
YKR031C	SPO14	0.829898	0.91996	-1.27875	36.8814	59.1883	1.28117	8.58012	8	6	t-test	E
YKR070W	YKR070W	0.754306	0.881903	-1.27615	38.6763	61.9684	2.5994	4.66656	8	6	t-test	E
YDL040C	NAT1	0.470706	0.709451	-1.27308	33.387	53.7595	0.690382	2.49916	56	42	t-test	E
YKL044W	YKL044W	0.806312	0.909961	-1.27268	40.403	64.6411	2.2099	6.97044	8	6	t-test	E
YHR125W	YHR125W	0.575356	0.77929	-1.27252	33.9577	54.644	1.78619	2.0147	8	6	t-test	E
YBR066C	NRG2	0.736502	0.870848	-1.26488	38.6613	61.9276	1.23863	5.23424	4	6	t-test	E
YDR091C	RLI1	0.759898	0.885842	-1.2522	28.5218	46.1809	1.15454	5.79954	8	6	t-test	E
YKR094C	RPL40B	0.830239	0.91996	-1.25057	36.4814	58.5242	2.20755	8.00637	8	6	t-test	E
YHR110W	ERP5	0.397431	0.646816	-1.25013	32.0149	51.5958	1.09558	1.41237	8	6	t-test	E
YPL209C	IPL1	0.650306	0.826408	-1.24879	29.0669	47.0212	1.15446	3.68779	8	6	t-test	E
YDR490C	PKH1	0.558208	0.77082	-1.24036	28.7966	46.5888	1.80261	1.51711	8	6	t-test	E
YLR326W	YLR326W	0.841846	0.927167	-1.23563	42.4075	67.6927	2.75136	8.24524	8	6	t-test	E
YNL329C	PEX6	0.749165	0.879005	-1.23502	33.83	54.3876	2.59784	4.23853	8	6	t-test	E
YGR116W	SPT6	0.594	0.790367	-1.23294	27.3762	44.3742	0.615173	3.25711	8	6	t-test	E
YDR269C	YDR269C	0.571537	0.776979	-1.22746	10.5053	18.1981	1.95111	1.43814	56	42	t-test	E
YIL173W	VTH1	0.681199	0.843799	-1.22507	32.0528	51.6156	1.72749	3.60283	8	6	t-test	E
YHR123W	EPT1	0.564459	0.773899	-1.20721	31.8004	51.1966	0.891046	2.78116	8	6	t-test	E
YBL017C	PEP1	0.789729	0.902681	-1.20424	42.0827	67.1402	2.38118	5.67129	4	6	t-test	E
YPL039W	YPL039W	0.757614	0.885109	-1.202	27.9811	45.2645	1.53079	5.30155	8	6	t-test	E
YNR074C	AIF1	0.828519	0.919282	-1.19876	29.0645	46.9399	4.45407	4.7645	8	6	t-test	E
YCR001W	YCR001W	0.759319	0.885596	-1.19453	40.3752	64.4768	3.05698	3.5259	8	6	t-test	E
YNL219C	ALG9	0.760666	0.88594	-1.18107	34.9175	55.9907	3.01094	3.56789	8	6	t-test	E
YHR132W-A	YHR132W-A	0.733641	0.870308	-1.18025	37.9821	60.7427	1.28267	4.76233	8	6	t-test	E
YBL047C	EDE1	0.933818	0.969696	-1.17841	33.2798	53.4464	12.8037	4.84124	4	6	t-test	E
YNR043W	MVD1	0.280647	0.545063	-1.17235	26.068	42.2511	0.743857	1.12009	8	6	t-test	E
YMR169C	ALD3	0.514641	0.74241	-1.17038	34.2185	54.8899	0.720785	2.53262	56	42	t-test	E
YOR109W	INP53	0.733728	0.870308	-1.16876	27.4736	44.4257	2.84062	2.75656	8	6	t-test	E
YDR116C	MRPL1	0.767024	0.889407	-1.16413	24.7962	40.2658	2.77482	4.11654	8	6	t-test	E
YOR093C	YOR093C	0.775503	0.892997	-1.16219	28.2338	45.5947	3.37412	3.26651	8	6	t-test	E
YBR258C	SHG1	0.767636	0.889475	-1.15768	30.4075	48.9592	3.14021	3.39379	8	6	t-test	E
YLR313C	SPH1	0.683987	0.844355	-1.15672	30.3701	48.8998	1.95578	3.04552	8	6	t-test	E
YMR259C	TRM732	0.838605	0.925775	-1.15309	37.7794	60.3862	4.77793	4.30768	8	6	t-test	E
YPR054W	SMK1	0.553745	0.768407	-1.15125	25.432	41.232	1.34986	2.04868	8	6	t-test	E
YNL111C	CYB5	0.791151	0.903449	-1.15123	30.7077	49.4149	2.21478	5.56178	8	6	t-test	E
YER130C	COM2	0.744237	0.875219	-1.15048	28.809	46.4687	2.77643	3.16177	8	6	t-test	E
YCR006C	YCR006C	0.764681	0.887975	-1.15017	34.6028	55.4548	2.43008	4.42318	8	6	t-test	E
YJR068W	RFC2	0.781855	0.895942	-1.14848	27.4928	44.4241	3.25607	3.74608	8	6	t-test	E
YCL023C	YCL023C	0.731202	0.869669	-1.13823	35.4371	56.7302	2.07997	3.82898	8	6	t-test	E
YBR162C	TOS1	0.659033	0.832618	-1.13758	32.2333	51.76	1.51599	3.05011	4	6	t-test	E
YCR011C	ADP1	0.706991	0.858434	-1.13719	41.869	66.7049	2.43596	2.58393	8	6	t-test	E
YJL103C	GSM1	0.691886	0.848975	-1.13702	29.0844	46.8749	1.65389	3.47673	8	6	t-test	E
YCL075W	YCL075W	0.667075	0.835859	-1.13672	35.4203	56.7019	1.87226	2.74647	8	6	t-test	E
YDR493W	MZM1	0.731049	0.869669	-1.13344	20.6931	33.854	3.06767	1.32703	8	6	t-test	E
YDL142C	CRD1	0.650041	0.826408	-1.12763	30.1468	48.5083	1.88795	2.35628	8	6	t-test	E
YIL052C	RPL34B	0.543407	0.762863	-1.12613	35.5165	56.8346	0.803994	2.44606	8	6	t-test	E
YPL196W	OXR1	0.811064	0.912722	-1.12156	37.064	59.2278	2.31648	6.06702	8	6	t-test	E
YMR065W	KAR5	0.778604	0.894855	-1.11808	34.7311	55.604	1.7657	5.2872	8	6	t-test	E
YNL330C	RPD3	0.761718	0.886289	-1.11676	35.8783	57.3813	3.04879	2.9508	8	6	t-test	E
YDR329C	PEX3	0.723472	0.866204	-1.11495	26.6817	43.114	1.65241	3.98159	8	6	t-test	E
YNL208W	YNL208W	0.836899	0.92436	-1.11405	36.3536	58.1143	4.36374	4.64069	8	6	t-test	E
YLR316C	TAD3	0.651571	0.826892	-1.11044	26.2986	42.5129	1.4773	2.90959	8	6	t-test	E
YOL090W	MSH2	0.815367	0.914104	-1.10986	20.3749	33.3239	4.09873	3.35005	8	6	t-test	E
YKL027W	TCD2	0.848726	0.929324	-1.10928	38.287	61.1057	2.50474	7.79846	8	6	t-test	E
YHR092C	HXT4	0.568312	0.77558	-1.1063	34.1634	54.7052	1.29108	2.12603	8	6	t-test	E
YDR372C	VPS74	0.889704	0.950645	-1.10544	29.4684	47.4217	3.27762	10.7984	8	6	t-test	E
YJL097W	PHS1	0.820514	0.91568	-1.09812	29.4316	47.3532	2.01999	6.52841	8	6	t-test	E
YMR209C	YMR209C	0.741295	0.873468	-1.09811	33.7685	54.0799	3.09031	1.37048	8	6	t-test	E
YCL035C	GRX1	0.777274	0.894181	-1.09797	31.3123	50.2699	2.57914	4.30718	8	6	t-test	E
YBR297W	MAL33	0.787693	0.900568	-1.09537	35.9392	57.4425	3.4977	2.89126	8	6	t-test	E
YGR231C	PHB2	0.428557	0.672468	-1.09144	29.6267	47.6454	0.629873	1.88654	56	42	t-test	E
YLR221C	RSA3	0.783543	0.89695	-1.08726	29.8488	47.9834	2.79503	4.14896	8	6	t-test	E
YOR318C	YOR318C	0.803503	0.908924	-1.08688	36.1184	57.7073	2.46781	5.36504	8	6	t-test	E
YER091C-A	YER091C-A	0.796317	0.905389	-1.08473	24.7823	40.1211	3.61887	2.97373	8	6	t-test	E
YBR206W	YBR206W	0.812651	0.913079	-1.08462	36.9086	58.9295	2.05419	6.0565	4	6	t-test	E
YHR136C	SPL2	0.727905	0.868484	-1.08316	30.525	49.0259	2.26578	3.14595	8	6	t-test	E
YLR124W	YLR124W	0.822916	0.916096	-1.07486	36.047	57.578	2.42235	6.17039	8	6	t-test	E
YJR119C	JHD2	0.828017	0.919267	-1.07421	37.1086	59.2235	1.62823	6.9127	8	6	t-test	E
YJL077C	ICS3	0.758986	0.885596	-1.07044	33.5131	53.6409	1.33747	4.76887	8	6	t-test	E
YNR025C	YNR025C	0.868814	0.938662	-1.06629	34.123	54.5803	5.28386	5.35421	8	6	t-test	E
YHL019C	APM2	0.579837	0.782276	-1.06174	35.8713	57.2851	1.20057	2.20353	8	6	t-test	E
YJL054W	TIM54	0.624494	0.809589	-1.04923	24.6795	39.9065	1.24673	2.57733	8	6	t-test	E
YLR248W	RCK2	0.765356	0.888246	-1.03873	34.7326	55.4831	2.89035	2.7648	8	6	t-test	E
YLR034C	SMF3	0.750181	0.879165	-1.0377	29.7586	47.7667	1.94997	3.88105	8	6	t-test	E
YHR159W	TDA11	0.684119	0.844355	-1.03619	37.7469	60.1546	1.86377	2.55035	8	6	t-test	E
YDL167C	NRP1	0.773569	0.892997	-1.02918	34.466	55.0548	2.61914	3.59415	8	6	t-test	E
YBR257W	POP4	0.854914	0.932927	-1.02478	26.3823	42.5098	3.96771	5.87032	8	6	t-test	E
YNR032W	PPG1	0.839521	0.926299	-1.02283	29.622	47.5317	3.73826	5.01469	8	6	t-test	E
YDL125C	HNT1	0.795206	0.905285	-1.01696	40.3102	64.1005	2.6809	4.23988	8	6	t-test	E
YPR200C	ARR2	0.692129	0.848975	-1.01237	26.9573	43.3824	1.62532	2.92476	8	6	t-test	E
YDL127W	PCL2	0.775282	0.892997	-1.01076	37.6616	59.9828	2.35181	3.92994	8	6	t-test	E
YPR176C	BET2	0.569904	0.776277	-0.995873	24.7939	40.0012	1.23292	1.82433	8	6	t-test	E
YGL216W	KIP3	0.812074	0.913038	-0.99474	34.7154	55.3882	3.30987	3.7291	8	6	t-test	E
YKL070W	YKL070W	0.724773	0.867168	-0.991387	30.7868	49.2897	2.11121	2.73415	8	6	t-test	E
YPL270W	MDL2	0.87568	0.942904	-0.985514	24.8486	40.07	5.78987	3.04409	8	6	t-test	E
YOR081C	TGL5	0.867251	0.937817	-0.985388	33.3513	53.258	3.29433	7.28651	8	6	t-test	E
YLR084C	RAX2	0.784424	0.897685	-0.984412	37.0593	59.0078	1.61055	4.77599	8	6	t-test	E
YKL128C	PMU1	0.861191	0.936027	-0.982848	36.2283	57.7164	2.14195	7.71209	8	6	t-test	E
YMR075W	RCO1	0.786245	0.899417	-0.981652	39.1649	62.2694	3.10931	2.58371	8	6	t-test	E
YJL172W	CPS1	0.847574	0.929129	-0.969791	37.0635	58.9917	1.70866	7.03402	8	6	t-test	E
YOR380W	RDR1	0.828162	0.919267	-0.969345	32.9792	52.6559	2.75265	5.23667	8	6	t-test	E
YPR044C	OPI11	0.609636	0.800262	-0.968932	22.1654	35.8826	1.08345	2.30085	8	6	t-test	E
YDL220C	CDC13	0.554981	0.768905	-0.967673	27.4432	44.0667	0.656176	2.26941	16	12	t-test	E
YOL123W	HRP1	0.704293	0.856931	-0.957361	25.7075	41.3586	2.07387	2.049	8	6	t-test	E
YPR076W	YPR076W	0.753905	0.881847	-0.95702	27.9359	44.8145	2.1266	3.24231	8	6	t-test	E
YJL028W	YJL028W	0.92133	0.96716	-0.954012	22.0068	35.6134	4.88437	12.4208	8	6	t-test	E
YJL212C	OPT1	0.868289	0.938307	-0.944006	39.8409	63.2595	2.17404	7.80889	8	6	t-test	E
YHR142W	CHS7	0.584602	0.78413	-0.94215	33.4299	53.3128	1.51511	1.07389	8	6	t-test	E
YGL029W	CGR1	0.920261	0.96662	-0.934919	19.3203	31.417	5.54963	11.2048	8	6	t-test	E
YOL003C	PFA4	0.79897	0.906328	-0.931298	27.7432	44.4757	3.23503	2.29385	8	6	t-test	E
YKL208W	CBT1	0.851254	0.931114	-0.916356	31.9255	50.9393	4.04211	3.9427	8	6	t-test	E
YPR075C	OPY2	0.844657	0.927561	-0.91515	26.2814	42.1832	4.24197	2.4931	8	6	t-test	E
YKL136W	YKL136W	0.819058	0.915319	-0.90895	29.2469	46.7733	3.67605	1.77245	8	6	t-test	E
YKL077W	YKL077W	0.796426	0.905389	-0.907723	37.3741	59.377	2.72426	3.25959	8	6	t-test	E
YKL200C	YKL200C	0.844563	0.927561	-0.900233	36.0037	57.2399	2.96429	5.21995	8	6	t-test	E
YIL030C	SSM4	0.780199	0.895393	-0.8979	42.9972	68.0836	1.76808	3.99832	8	6	t-test	E
YLR213C	CRR1	0.876368	0.943012	-0.896385	38.9743	61.8414	2.96465	7.35991	8	6	t-test	E
YGR044C	RME1	0.795776	0.905329	-0.89232	30.5155	48.7151	0.563755	5.00966	8	6	t-test	E
YDR393W	SHE9	0.848016	0.929129	-0.889125	22.3407	36.0307	3.74874	3.96163	8	6	t-test	E
YIR028W	DAL4	0.85157	0.931114	-0.884244	34.3838	54.7025	2.27836	6.16052	8	6	t-test	E
YAL033W	POP5	0.858661	0.935043	-0.882896	26.4489	42.393	1.56352	6.96823	8	6	t-test	E
YBR009C	HHF1	0.804054	0.909333	-0.88189	30.3737	48.4791	2.07016	4.25816	4	6	t-test	E
YMR137C	PSO2	0.662587	0.833924	-0.8812	35.6884	56.7213	1.83854	1.01279	8	6	t-test	E
YNL195C	YNL195C	0.853485	0.932149	-0.879657	34.4421	54.7859	4.0668	3.49112	8	6	t-test	E
YOR348C	PUT4	0.836652	0.92436	-0.87434	32.0396	51.0513	2.6717	4.90379	8	6	t-test	E
YMR128W	ECM16	0.722998	0.866204	-0.870262	31.338	49.9567	1.43293	2.96028	8	6	t-test	E
YDL078C	MDH3	0.822024	0.916096	-0.865577	40.854	64.7092	2.77047	3.95215	8	6	t-test	E
YPR111W	DBF20	0.812811	0.913079	-0.863679	32.0909	51.1142	1.19408	5.1001	8	6	t-test	E
YDR528W	HLR1	0.844194	0.927476	-0.859035	35.8973	57.0109	2.10157	5.70184	8	6	t-test	E
YER175C	TMT1	0.827701	0.919223	-0.857963	28.6424	45.7566	2.66223	4.32005	8	6	t-test	E
YLL053C	YLL053C	0.646862	0.824546	-0.851467	27.7408	44.3481	1.67258	1.01877	8	6	t-test	E
YGR086C	PIL1	0.865204	0.937077	-0.850419	34.0518	54.1352	3.94592	4.51039	8	6	t-test	E
YBR084W	MIS1	0.846233	0.928655	-0.847769	33.2916	52.952	3.32017	3.97844	4	6	t-test	E
YLR077W	FMP25	0.706376	0.857959	-0.846446	35.1363	55.8111	0.967443	2.99948	8	6	t-test	E
YPL235W	RVB2	0.772646	0.892852	-0.841014	28.1534	44.9718	1.81293	3.38614	8	6	t-test	E
YKR106W	GEX2	0.81234	0.913079	-0.836441	38.0491	60.3135	1.59182	4.66902	8	6	t-test	E
YDR205W	MSC2	0.843616	0.927476	-0.82901	35.5338	56.4006	2.6415	4.86766	8	6	t-test	E
