R package version: 0.0-4						
Treatment: 30						
Medium: 100mM_HU_CSM 						
Screen ID: QFA0044						
Screen name: G4Quad_Drugs						
Libraries: SDLV4_384						
Client: EJA						
User: EJA						
PI: DAL						
Date: 2011/10/17						
Fitness definition: MDRMDP						
Condition: 100mM_HU_CSM 						
#########################################################						
Gene	ORF	MedianFit	MeanFit	VarianceFit	NumRepeats	SEFit
YSW1	YBR148W	64.912941	64.7225149	341.9858198	4	9.246429309
ARA1	YBR149W	61.58143318	58.28497678	1126.244214	28	6.342161119
TBS1	YBR150C	50.33256762	51.63759716	307.4614984	4	8.767290038
APD1	YBR151W	55.05333825	59.21508504	946.5165456	4	15.38275451
SLI15	YBR156C	62.16660257	62.80363299	47.9578311	4	3.462579642
ICS2	YBR157C	78.26839997	80.12575381	923.7690408	4	15.19678454
AMN1	YBR158W	67.05626593	66.96610709	174.4891808	4	6.604717647
IFA38	YBR159W	69.73426399	71.03240461	554.5303583	4	11.77423414
CSH1	YBR161W	63.36211437	66.2815275	674.6379291	4	12.98689656
TOS1	YBR162C	68.12981817	75.41667793	1899.27192	4	21.79031849
YSY6	YBR162W-A	54.60051455	53.65221543	73.87120188	4	4.297417884
ARL1	YBR164C	49.74750788	51.43011393	153.4601911	4	6.193952516
UBS1	YBR165W	58.37429564	63.19072614	793.862508	8	9.961566819
TYR1	YBR166C	69.74925519	68.58954585	128.4923447	4	5.667723193
PEX32	YBR168W	61.08573385	63.94218813	715.1916489	4	13.37153365
SSE2	YBR169C	68.87216138	70.53348938	243.8422486	4	7.807724519
NPL4	YBR170C	55.67262721	57.34142973	556.2767103	4	11.79275954
SEC66	YBR171W	0	0	0	4	0
SMY2	YBR172C	55.85870011	56.91954607	1042.692209	4	16.14537247
:::SWD3	YBR174C	6.455465481	12.43554695	1206.21641	4	17.3653132
SWD3	YBR175W	13.92813121	11.0178856	220.593553	4	7.426196082
ECM31	YBR176W	77.35551091	78.01286386	1354.543914	4	18.40206452
EHT1	YBR177C	62.06289716	63.71694183	232.4253436	4	7.622751203
YBR178W	YBR178W	66.50401169	68.81670513	443.989021	4	10.53552349
DTR1	YBR180W	65.43954272	65.86928384	246.6228164	4	7.852114627
RPS6B	YBR181C	51.91030822	51.47977863	792.7068667	4	14.07752523
SMP1	YBR182C	66.52115511	67.08021301	628.7429559	4	12.53737369
YPC1	YBR183W	60.55900639	64.12701685	347.4068196	4	9.31942621
YBR184W	YBR184W	74.87166111	72.77951964	340.4257745	4	9.225315367
MBA1	YBR185C	56.79025675	56.13866081	18.81137459	4	2.168604078
PCH2	YBR186W	71.01103394	72.13445255	459.3851633	4	10.71663617
GDT1	YBR187W	55.94960174	52.87806655	226.289326	4	7.521458071
NTC20	YBR188C	63.39403137	65.64845801	531.226823	4	11.52417918
RPS9B	YBR189W	11.19076513	9.047451026	165.4422428	4	6.431217668
SOY1	YBR194W	27.31379531	30.12368685	2977.502922	4	27.28325
MSI1	YBR195C	67.3477931	68.13775423	1046.927719	4	16.17813122
YBR197C	YBR197C	63.45637729	61.80213293	72.84003455	4	4.267318671
KTR4	YBR199W	64.29294437	65.06271469	299.4811206	4	8.652761417
BEM1	YBR200W	6.452139184	19.11609252	3659.607582	4	30.24734527
DER1	YBR201W	64.59067669	66.84346338	594.0231568	4	12.18629514
COS111	YBR203W	64.95238922	68.96065207	627.8349172	4	12.5283171
YBR204C	YBR204C	78.70383772	78.35062162	925.3834024	4	15.21005755
KTR3	YBR205W	70.56622132	69.07253126	319.5352505	4	8.937774478
YBR206W	YBR206W	69.24758079	69.31050505	73.63786154	4	4.290625291
FTH1	YBR207W	63.69214815	69.31489598	736.6462084	4	13.57061355
DUR1	YBR208C	65.86251389	66.06418168	120.0748096	4	5.478932598
YBR209W	YBR209W	56.0330582	56.63605869	98.78381991	4	4.969502488
ERV15	YBR210W	62.81608183	66.14461142	960.9988692	4	15.49999088
NGR1	YBR212W	60.86151801	61.69827927	1313.334961	4	18.11998179
MET8	YBR213W	59.92357212	61.33226287	161.6626599	4	6.357331592
SDS24	YBR214W	64.42420433	67.07249643	619.8447476	4	12.44834073
HPC2	YBR215W	39.5342818	40.87671363	1057.92117	4	16.26285007
YBP1	YBR216C	58.80440607	66.30897475	1268.632825	4	17.80893613
ATG12	YBR217W	61.6543882	65.30575544	583.4564	4	12.07742108
PYC2	YBR218C	52.73457765	58.83111783	867.9061875	4	14.73012379
YBR219C	YBR219C	64.9016999	64.93778777	187.744602	4	6.850996314
YBR220C	YBR220C	62.44316844	65.35397799	387.5291168	4	9.842879619
PDB1	YBR221C	49.95188163	52.32270389	278.7177823	4	8.347421492
PCS60	YBR222C	63.92873577	66.28032694	263.897877	4	8.122466944
TDP1	YBR223C	65.4830778	64.1750667	39.54788253	4	3.144355361
YBR224W	YBR224W	53.20578373	53.24700217	245.4852212	4	7.833983999
YBR225W	YBR225W	53.79064544	53.21526797	133.8450411	4	5.784570882
YBR226C	YBR226C	60.74805253	66.87016159	1888.643049	4	21.72926051
MCX1	YBR227C	39.62231323	36.28154267	755.2481886	4	13.74088961
SLX1	YBR228W	61.53403623	60.6981808	301.7156918	4	8.684982611
ROT2	YBR229C	64.10836325	62.01593589	196.5017709	4	7.008954468
OM14	YBR230C	59.30588074	58.23829108	158.8566745	4	6.301917852
SWC5	YBR231C	7.598806885	19.52514371	3550.43337	4	29.79275654
YBR232C	YBR232C	58.49080645	57.31855872	260.2737947	4	8.066501639
PBP2	YBR233W	57.93596606	60.59306162	549.8999303	4	11.7249726
YBR235W	YBR235W	59.89234234	59.49928025	113.399966	4	5.324471006
YBR238C	YBR238C	56.74034303	58.88454284	469.0646301	4	10.82894997
YBR239C	YBR239C	68.72540293	67.4677104	745.1396926	4	13.64862349
THI2	YBR240C	62.83502991	61.35820872	154.0560605	4	6.20596609
YBR241C	YBR241C	64.64753045	62.77176185	158.5758633	4	6.296345434
YBR242W	YBR242W	70.9850186	67.77954145	345.9672108	4	9.300096919
GPX2	YBR244W	59.72616881	60.65140568	392.6140929	4	9.907245996
ISW1	YBR245C	57.52998275	57.39737003	219.3564163	4	7.40534294
YBR246W	YBR246W	56.05184284	54.62968444	136.7565432	4	5.847147664
HIS7	YBR248C	48.83220407	48.80785221	9.045340169	4	1.503773601
ARO4	YBR249C	59.85408048	58.48613784	169.3998094	4	6.5076841
YBR250W	YBR250W	58.16702701	56.36313453	120.8496468	4	5.496581819
MTC4	YBR255W	52.90183899	52.53829354	169.2424637	4	6.504661092
SHG1	YBR258C	59.9620415	58.80129451	252.7027273	4	7.948313143
YBR259W	YBR259W	62.43756572	60.12081405	361.8351227	4	9.510982109
RGD1	YBR260C	59.30606855	58.25251828	155.0541123	4	6.226036305
YBR261C	YBR261C	63.70370335	64.45114317	977.1969729	4	15.63007496
FMP51	YBR262C	57.12335149	55.88886091	147.8349308	4	6.079369433
SHM1	YBR263W	59.3994174	57.06137955	126.3339574	4	5.61991898
YPT10	YBR264C	70.9081018	66.83094438	353.5199689	4	9.401063356
YBR266C	YBR266C	44.36498336	49.84415566	1036.763222	4	16.09940388
REI1	YBR267W	5.711922547	17.48086157	3107.180653	4	27.87104525
FMP21	YBR269C	53.17369109	60.58250621	1660.070997	4	20.37198442
BIT2	YBR270C	54.73983792	54.7046354	569.2292273	4	11.92926263
YBR271W	YBR271W	59.93962505	58.60003473	115.6607666	4	5.377284785
HSM3	YBR272C	56.99662668	55.86530812	111.277982	4	5.274418973
