R package version: 0.0-39
Treatment: 30
Medium: SDM_rhlk_CTGNH
Screen ID: QFA0018
Screen name: lyp1_HLN
Libraries: SDLV4_384
Client: MGD
User: APB
PI: DAL
Date: 2013/07/23
Fitness definition: MDRMDP
Condition: SDM_rhlk_CTGNH
#########################################################
Gene	ORF	MedianFit	MeanFit	VarianceFit	NumRepeats	SEFit
VPS8	YAL002W	73.6843300853203	70.8025364857132	551.151889318144	8	8.30024012693416
EFB1	YAL003W	59.5462214029032	60.5461880006565	411.556661660786	8	7.17248790222739
YAL004W	YAL004W	84.1036119219201	77.5396112867152	638.937720050936	8	8.93684592047816
SSA1	YAL005C	73.8649627791692	71.2710351049513	540.973155963942	8	8.22323807848786
ERP2	YAL007C	76.9999471843445	74.5020336640085	704.474989268864	8	9.3839956126699
FUN14	YAL008W	91.7430211958569	76.2660570971387	2496.56298468944	8	17.6655136660721
MDM10	YAL010C	59.3864139084009	48.9676998526408	662.773114593385	8	9.10201292704933
SWC3	YAL011W	87.4081375993903	83.5806558378759	810.583874541045	8	10.0659318653382
DEP1	YAL013W	83.1923199006753	81.412953129127	456.22843752006	8	7.55172527903442
SYN8	YAL014C	91.9686712583498	82.7898033512587	745.114494679231	8	9.65087104021724
NTG1	YAL015C	88.6543653887157	83.5133135791098	955.959943820413	8	10.9313765362626
PSK1	YAL017W	76.2503298115234	72.1292005175271	546.564219690839	8	8.26562323490219
LDS1	YAL018C	101.579333793555	94.5930720553623	1123.23058386458	8	11.8492119140081
FUN30	YAL019W	80.4391528635881	75.8959764656116	574.692372221211	8	8.47564431342251
ATS1	YAL020C	84.7067031532931	78.3721034847758	648.14298141202	8	9.00099287170601
FUN26	YAL022C	87.8544946486298	85.1220706512955	1071.33086691835	8	11.5722235704636
PMT2	YAL023C	84.5448250539441	83.496360669954	1017.24166127276	8	11.2763117932724
LTE1	YAL024C	78.7096215721462	70.5487052225579	598.427363993188	8	8.6488970683636
MAK16	YAL025C	69.1135067865112	67.9627250726108	626.064974809341	8	8.8463620687358
