








#########################################################
Gene	ORF	MedianFit	MeanFit	VarianceFit	NumRepeats	SEFit
VPS8	YAL002W	24.6595081273353	22.5334158863373	1911.93532374925	4	21.8628413280917
YAL004W	YAL004W	49.2967361527926	50.4040030890153	392.213972411001	4	9.90219637771087
SSA1	YAL005C	39.8918813193665	38.726054797446	965.405366782171	4	15.5354865290902
ERP2	YAL007C	47.7030344502424	48.3835394555653	209.317829777068	4	7.2339102457984
FUN14	YAL008W	48.6143942589423	48.8772496818407	21.0573428143948	4	2.29441402183623
MDM10	YAL010C	13.6278179459557	16.4304106759342	2010.0297407356	4	22.4166776125254
SWC3	YAL011W	42.9273026331931	42.637497008042	55.3513125037222	4	3.71992313441159
DEP1	YAL013W	44.5531813272576	44.1465633319604	112.406554573381	4	5.30109787151163
SYN8	YAL014C	58.3081149422169	58.1634868259495	206.636858345763	4	7.18743449267127
NTG1	YAL015C	50.1226899989573	49.9429404794765	43.7232467532274	4	3.30617780651719
PSK1	YAL017W	48.5056591347616	50.399872266016	99.6774156779718	4	4.99192887764769
YAL018C	YAL018C	48.7876768035782	48.7721034421865	6.23984838180918	4	1.24898442562439
FUN30	YAL019W	45.3550105248843	46.7621693122257	58.6969404089447	4	3.8306964252256
ATS1	YAL020C	56.3200667599441	56.3959820351542	134.659450596709	4	5.80214293594851
FUN26	YAL022C	52.2326089531738	53.1434459550846	194.359936241312	4	6.97065162379588
PMT2	YAL023C	49.5176751365669	49.9704602488967	28.0683961085583	4	2.64898075250455
DRS2	YAL026C	39.1705639608615	39.8870263787503	78.5769899880448	4	4.43218315246687
YAL027W	YAL027W	49.2153340319779	49.571171099491	240.919484993026	4	7.76079063293532
FRT2	YAL028W	48.554708204586	46.4276535006789	338.463440861148	4	9.19868796162186
MYO4	YAL029C	49.167640646196	49.9237270150437	150.650364528938	4	6.13698550855667
SNC1	YAL030W	56.2280799337619	58.9720106758214	1356.14636666974	4	18.4129463059945
GIP4	YAL031C	48.5353417492391	48.071136568633	106.257246284857	4	5.15405777724837
FUN19	YAL034C	50.5670911980173	50.5481688829394	138.212371995615	4	5.87818790095246
RBG1	YAL036C	50.1061667317634	53.009161486655	342.932611606056	4	9.25921988622768
YAL037W	YAL037W	54.4325733157245	54.3090030050317	161.812931600533	4	6.36028559894391
CLN3	YAL040C	53.2535193674057	57.8343474496748	793.115266056364	4	14.0811511075654
ERV46	YAL042W	50.9865227816145	52.305178341386	199.800345882186	4	7.06753751108167
YAL043C-A	YAL043C-A	52.942683088939	55.5842717064481	582.103717147101	4	12.0634128374509
YAL045C	YAL045C	52.2416390938971	52.6078274557416	9.91164744586243	4	1.57413845053909
YAL049C	YAL049C	51.534505145699	51.0052650030413	15.2604689676111	4	1.95323251096811
OAF1	YAL051W	58.0449707231004	62.6987640037233	772.127550179573	4	13.8935915999029
FLC2	YAL053W	51.1943386223047	50.8678603436806	100.477613849214	4	5.01192612298939
ACS1	YAL054C	59.2649340675643	66.3894637751249	1175.51478565351	4	17.1428905501195
PEX22	YAL055W	53.5849834953654	54.0120024998001	44.7174257429156	4	3.34355446130744
GPB2	YAL056W	51.2372854944005	50.4375984856344	190.836856057243	4	6.90718567973315
YAL058C-A	YAL058C-A	47.7645506251887	45.0743964921408	302.312319561971	4	8.69356543027616
CNE1	YAL058W	49.8379695137601	48.642821332013	37.3486977999959	4	3.05567904891842
ECM1	YAL059W	41.1203641570787	46.3304190066747	663.945358663156	4	12.8835685920396
BDH1	YAL060W	47.1911169670352	46.8985894641814	34.4832001891784	4	2.93611989661434
YAL061W	YAL061W	58.782208272469	59.9334836321361	1540.05415347236	4	19.6217618568794
GDH3	YAL062W	46.2813830760737	46.2606813487563	50.8213866010538	4	3.5644560104262
YAL064C-A	YAL064C-A	55.21692332685	55.053679837778	94.0803310622574	4	4.84975079417122
YAL065C	YAL065C	46.714588176572	36.3032540572493	3122.0912863625	4	27.9378385275351
YAL066W	YAL066W	47.9425151696132	49.1304511239157	249.219631395675	4	7.89334579560016
SEO1	YAL067C	48.6341286826238	49.0582413185572	42.6974493999401	4	3.26716426737087
PAU8	YAL068C	52.0016269439542	52.5401781734017	150.309238152731	4	6.13003340432845
ERP1	YAR002C-A	62.2518750950838	62.0436307068672	617.259807147348	4	12.4223569336433
NUP60	YAR002W	4.04381763952493	16.0125355555657	3819.99628913844	4	30.9030592706387
SWD1	YAR003W	4.54309804200622	6.89632370467799	412.568308564698	4	10.1558887912961
BUD14	YAR014C	44.2437713506449	45.031257396994	119.156748096472	4	5.45794714376366
ADE1	YAR015W	51.0024360543993	51.0981911085893	78.3817076308726	4	4.42667221597874
KIN3	YAR018C	56.802330866606	58.5064828058213	100.981668221348	4	5.0244817698283
PAU7	YAR020C	47.6948595680291	47.347723347307	46.6505825895147	4	3.41506158764065
YAR023C	YAR023C	51.7330850256897	52.6689839506252	68.9738314506628	4	4.15252427598752
UIP3	YAR027W	48.9206020101201	47.0697031274727	171.771691075089	4	6.55308498104307
YAR028W	YAR028W	46.4024308381898	43.2211405537414	646.841892814158	4	12.716543288313
YAR029W	YAR029W	52.2796316907684	55.1075054989197	683.699501154068	4	13.0738240499296
YAR030C	YAR030C	56.6057668520817	57.2349231043871	257.722599290885	4	8.0268704874765
PRM9	YAR031W	53.4972806057522	55.7580075711999	254.81511716644	4	7.98146473346903
YAT1	YAR035W	50.8541905782858	51.1773851252894	57.8025965033588	4	3.80140094252628
YAR037W	YAR037W	54.4780999095064	59.5615938213118	976.925042415101	4	15.6279000701878
YAR040C	YAR040C	45.4823364492829	42.8344951961687	359.785962566084	4	9.48401237038
SWH1	YAR042W	48.8038927022674	47.2160271765639	90.0030734047382	4	4.74349748088734
YAR043C	YAR043C	55.7333579470372	62.8546247090952	1661.21962427544	4	20.3790310385175
YAR044W	YAR044W	50.399789296067	51.6765146660168	45.0707875099817	4	3.35673902433529
YAR047C	YAR047C	48.3887187479557	48.8464029920659	259.797107232723	4	8.05911141554581
